,ecli,appno,respondent,languageisocode,representedby,violation,docname,separateopinion,judgementdate,scl,publishedby,doctypebranch,applicability,conclusion,importance,externalsources,rulesofcourt,referencedate,extractedappno,itemid,article,issue,nonviolation,originatingbody,doctype,rank,importance_inverted,doctypebranch_inverted,degree_centrality,in_degree_centrality,out_degree_centrality,relative_in_degree_centrality,core_number,betweenness_centrality,closeness_centrality,harmonic_centrality,current_flow_betweenness,current_flow_closeness,eigenvector_centrality,pagerank,hits_hub,hits_authority,hits_combined,trophic_level,forest_closeness,disruption,composite_ranking_importance_weight_composite_ranking,composite_ranking_importance_threshold_composite_ranking,composite_ranking_doctypebranch_weight_composite_ranking,composite_ranking_doctypebranch_threshold_composite_ranking
0,ECLI:CE:ECHR:2015:0602JUD001332002,13320/02,TUR,ENG,DR K CHRYSOSTOMIDES AND COMPANY LLC ; GEORGIADES AND PELIDES LLC,3;5;5-4,CASE OF KYRIACOU TSIAKKOURMAS AND OTHERS v. TURKEY,False,02/06/2015 00:00:00,"Adalı v. Turkey, no. 38187/97, 31 March 2005;Aden Ahmed v. Malta, no. 55352/12, § 89, 23 July 2013;Ahmet Yıldırım v. Turkey, no. 3111/10, § 72, ECHR 2012;Akdivar and Others v. Turkey, 16 September 1996, §§ 65 67, Reports 1996 IV;Aksoy v. Turkey, 18 December 1996, Reports 1996-VI;Aleksandr Vladimirovich Smirnov v. Ukraine, no. 69250/11, § 47, 13 March 2014;Aliev v. Ukraine, no. 41220/98, § 187, 29 April 2003;Andreou v. Turkey (dec.), no. 45653/99, 3 June 2008;Arat v. Turkey, no. 10309/03, § 43, 10 November 2009;Assenov and Others v. Bulgaria, 28 October 1998, Reports 1998 VIII;Austin and Others v. the United Kingdom [GC], nos. 39692/09, 40713/09 and 41008/09, § 61, ECHR 2012;Austrianu v. Romania, no. 16117/02, § 92, 12 February 2013;Aysu v. Turkey, no. 44021/07, § 40, 13 March 2012;Boyacı v. Turkey (dec.), no. 36966/04, § 31, 23 September 2014;Bragin v. Russia (dec.), no. 8258/06, 28 January 2010;Çakıcı v. Turkey [GC], no. 23657/94, § 112, ECHR 1999 IV;Castells v. Spain, 23 April 1992, §§ 24-32, Series A no. 236;Castravet v. Moldova, no. 23393/05, 13 March 2007;Chahal v. the United Kingdom, 15 November 1996, § 118, Reports 1996 V;Čistiakov v. Latvia, no. 67275/01, § 86, 8 February 2007;Čuprakovs v. Latvia, no. 8543/04, § 29, 18 December 2012;Cyprus v. Turkey [GC], no. 25781/94, ECHR 2001 IV;Daniliuc v. Romania (dec.), no. 7262/06, § 53, 2 October 2012;De Wilde, Ooms and Versyp v. Belgium, 18 June 1971, § 76, Series A no. 12;Demopoulos and Others v. Turkey (dec.) [GC], nos. 46113/99, 3843/02, 13751/02, 13466/03, 10200/04, 14163/04, 19993/04 and 21819/04, § 96, ECHR 2010;Djavit An v. Turkey, no. 20652/92, § 31, ECHR 2003 III;Dougoz v. Greece, no. 40907/98, § 46, ECHR 2001 II;Douiyeb v. the Netherlands [GC], no. 31464/96, § 57, 4 August 1999;El Masri v. “the former Yugoslav Republic of Macedonia” [GC], no. 39630/09, § 151, ECHR 2012;Epners-Gefners v. Latvia, no. 37862/02, § 65, 29 May 2012;Epözdemir v. Turkey (dec.), no. 57039/00, 31 January 2002;Erdoğan and Others v. Turkey, no. 19807/92, § 71, 25 April 2006;Foka v. Turkey, no. 28940/95, 24 June 2008;Gäfgen v. Germany [GC], no. 22978/05, § 117, ECHR 2010;Grishin v. Russia, no. 30983/02, §§ 78-79, 15 November 2007;Hummatov v. Azerbaijan, nos. 9852/03 and 13413/04, § 116, 29 November 2007;Ilaşcu and Others v. Moldova and Russia [GC], no. 48787/99, § 436, ECHR 2004 VII;İlhan v. Turkey [GC], no. 22277/93, § 87, ECHR 2000-VII;Ivan Vasilev v. Bulgaria, no. 48130/99, § 63, 12 April 2007;Jėčius v. Lithuania, no. 34578/97, § 100, ECHR 2000 IX;Kalashnikov v. Russia (dec.), no. 47095/99, ECHR 2001 XI (extracts);Kallis and Androulla Panayi v. Turkey, no. 45388/99, 27 October 2009;Kamil Uzun v. Turkey, no. 37410/97, § 64, 10 May 2007;Karapanagiotou and Others v. Greece, no. 1571/08, § 29, 28 October 2010;Kaverzin v. Ukraine, no. 23893/03, § 138, 15 May 2012;Kehayov v. Bulgaria, no. 41035/98, § 66, 18 January 2005;Khodorkovskiy v. Russia, no. 5829/04, 31 May 2011;Kozacıoğlu v. Turkey [GC], no. 2334/03, § 40, 19 February 2009;Kudła v. Poland [GC], no. 30210/96, ECHR 2000-XI;Lebedev v. Russia, no. 4493/04, 25 October 2007;Loizidou v. Turkey (merits), 18 December 1996, § 56, Reports of Judgments and Decisions 1996 VI;Mathew v. the Netherlands, no. 24919/03, § 156, ECHR 2005 IX;Members of the Gldani Congregation of Jehovah’s Witnesses and Others v. Georgia, no. 71156/01, § 97, 3 May 2007;Micallef v. Malta [GC], no. 17056/06, § 58, ECHR 2009;Mikalauskas v. Malta, no. 4458/10, § 63, 23 July 2013;Mocanu and Others v. Romania [GC], nos. 10865/09, 45886/07 and 32431/08, §§ 227 and 234, ECHR 2014 (extracts);Molodorych v. Ukraine, no. 2161/02, § 90, 28 October 2010;Molotchko v. Ukraine, no. 12275/10, § 148, 26 April 2012;Mooren v. Germany [GC], no. 11364/03, § 88, 9 July 2009;Mouisel v. France, no. 67263/01, § 40, ECHR 2002 IX;Nechiporuk and Yonkalo v. Ukraine, no. 42310/04, § 240, 21 April 2011;Nikolova v. Bulgaria [GC], no. 31195/96, § 91, ECHR 1999 II;Öcalan v. Turkey [GC], no. 46221/99, § 61, ECHR 2005 IV;Özbey v. Turkey (dec.), no. 31883/96, 8 March 2001;Paksas v. Lithuania [GC], no. 34932/04, § 75, ECHR 2011 (extracts);Protopapa v. Turkey (dec.), no. 16084/90, 26 September 2002;Protopapa v. Turkey, no. 16084/90, § 87, 24 February 2009;Recep Kurt v. Turkey, no. 23164/09, § 70, 22 November 2011;Rivière v. France, no. 33834/03, § 62, 11 July 2006;Sapožkovs v. Latvia, no. 8550/03, § 66, 11 February 2014;Sarban v. Moldova, no. 3456/05, § 118, 4 October 2005;Savenkovas v. Lithuania, no. 871/02, § 101, 18 November 2008;Shchukin and Others v. Cyprus, no. 14030/03, § 82, 29 July 2010;Stanev v. Bulgaria [GC], no. 36760/06, § 168, ECHR 2012;Stašaitis v. Lithuania, no. 47679/99, § 90, 21 March 2002;Trosin v. Ukraine, no. 39758/05, § 39, 23 February 2012;Tüzün v. Turkey, no. 24164/07, § 37, 5 November 2013;Visloguzov v. Ukraine, no. 32362/02, § 45, 20 May 2010;Vučković and Others v. Serbia [GC], no. 17153/11, 25 March 2014;Włoch v. Poland, no. 27785/95, § 125, ECHR 2000 XI;Zinchenko v. Ukraine, no. 63763/11, 13 March 2014",,2,,Preliminary objection joined to merits and dismissed (Article 35-1 - Effective domestic remedy);Remainder inadmissible (Article 35-3 - Manifestly ill-founded);Violation of Article 5 - Right to liberty and security (Article 5-4 - Review of lawfulness of detention;Speediness of review);No violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);No violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment;Inhuman treatment) (Substantive aspect);Violation of Article 3 - Prohibition of torture (Article 3 - Effective investigation) (Procedural aspect),2,,,,13320/02;12/00;25781/94;16084/90;28940/95;45388/99;36966/04;38187/97;45653/99;46113/99;3843/02;13751/02;13466/03;10200/04;14163/04;19993/04;21819/04;39630/09;19807/92;39692/09;40713/09;41008/09;24919/03;21794/08;25165/94;46221/99;36760/06;47679/99;3456/05;27785/95;31464/96;11364/03;20652/92;8543/04;2334/03;17056/06;4493/04;23393/05;5829/04;12275/10;42310/04;31195/96;2161/02;34578/97;1571/08;37410/97;23164/09;3111/10;17153/11;48787/99;57039/00;34932/04;10865/09;45886/07;32431/08;14030/03;48130/99;24164/07;8550/03;71156/01;22978/05;23657/94;31883/96;10309/03;44021/07;30210/96;33834/03;40907/98;32362/02;55352/12;7262/06;69250/11;8258/06;41035/98;67263/01;22277/93;23893/03;4458/10;9852/03;13413/04;30983/02;16117/02;47095/99;41220/98;39758/05;67275/01;871/02;37862/02;63763/11,001-155000,3;5;5-1;5-4;35;35-1;35-3,,3;5;5-1,5,HEJUD,4.785272,1,1,0.038461538461538464,0.0,0.038461538461538464,0.0,8,0.0,0.0,0.0,0.0,0.0,2.578355249602738e-88,0.0,0.014626200837728181,0.0,0.014626200837728181,1.0,0.0,0.0,165.5,165.5,165.5,165.5
1,ECLI:CE:ECHR:2024:0409JUD002018321,20183/21,ROU,ENG,,,CASE OF LAZĂR v. ROMANIA,False,09/04/2024 00:00:00,"A. and Others v. the United Kingdom [GC], no. 3455/05, § 203, ECHR 2009;A.H. and J.K. v. Cyprus, nos. 41903/10 and 41911/10, 21 July 2015;Abdulkhakov v. Russia, no. 14743/11, 2 October 2012;Aboya Boa Jean v. Malta, no. 62676/16, § 76, 2 April 2019;Ahmed v. the United Kingdom, no. 59727/13, §§ 41 et seq., 2 March 2017;Al Husin v. Bosnia and Herzegovina, no. 3727/08, §§ 67-69, 7 February 2012;Ali Rıza and Others v. Turkey, nos. 30226/10 and 4 others, § 142, 28 January 2020;Amie and Others v. Bulgaria, no. 58149/08, § 72, 12 February 2013;Blackstock v. the United Kingdom, no. 59512/00, § 42, 21 June 2005;Bozano v. France, 18 December 1986, Series A no. 111;Carvajal Barrios v. Spain (dec.), no. 13869/22, 4 July 2023;Čonka v. Belgium, no. 51564/99, ECHR 2002-I;Denis and Irvine v. Belgium [GC], nos. 62819/17 and 63921/17, § 126, 1 June 2021;Findikoglu v. Germany (dec.), no. 20672/15, 7 June 2016;Hafeez v. the United Kingdom (dec.) no. 14198/20, § 55, 28 March 2023;Huhtamäki v. Finland, no. 54468/09, §§ 50-51, 6 March 2012;I.E. v. the Republic of Moldova, no. 45422/13, 26 May 2020;Iskandarov v. Russia, no. 17185/05, § 126, 23 September 2010;J.N. v. the United Kingdom, no. 37289/12, 19 May 2016;John v. Greece, no. 199/05, 10 May 2007;Khasanov and Rakhmanov v. Russia [GC], nos. 28492/15 and 49975/15, §§ 106 and 109, 29 April 2022;Khlaifia and Others v. Italy [GC], no. 16483/12, §§ 88-92, 15 December 2016;Komissarov v. the Czech Republic, no. 20611/17, 3 February 2022;López Elorza v. Spain, no. 30614/15, § 118, 12 December 2017;Louled Massoud v. Malta, no. 24340/08, 27 July 2010;McCallum v. Italy [GC] (dec.), no. 20863/21, § 55, 21 September 2022;Mefaalani v. Cyprus, nos. 3473/11 and 75381/11, § 80 in fine, 23 February 2016;Monir Lotfy v. Cyprus, no. 37139/13, § 208, 29 June 2021;Nabil and Others v. Hungary, no. 62116/12, §§ 31-32, 22 September 2015;Öcalan v. Turkey [GC], no. 46221/99, §§ 87-88, ECHR 2005 IV;Olaechea Cahuas v. Spain, no. 24668/03, § 81, 10 August 2006;Oshlakov v. Russia, no. 56662/09, §§ 128-29, 3 April 2014;Radomilja and Others v. Croatia [GC], nos. 37685/10 and 22768/12, §§ 121-22, 20 March 2018;Rusu v. Austria, no. 34082/02, § 55 in fine, 2 October 2008;S., V. and A. v. Denmark [GC], nos. 35553/12 and 2 others, § 76, 22 October 2018;S.P. v. Belgium (dec.), no. 12572/08, 14 June 2011;Saadi v. the United Kingdom [GC], no. 13229/03, § 68 and 69, ECHR 2008;Sanchez Sanchez v. the United Kingdom [GC] no. 22854/20, 3 November 2022;Shiksaitov v. Slovakia (nos. 56751/16 and 33762/17, 10 December 2020;Trabelsi v. Belgium, no. 140/10, ECHR 2014 (extracts);Ugulava v. Georgia, no. 5432/15, §§ 80 and 83, 9 February 2023;Umirov v. Russia, no. 17455/11, §§ 136 et seq., 18 September 2012;Vadym Melnyk v. Ukraine, nos. 62209/17 and 50933/18, § 64, 15 September 2022",,2,,Remainder inadmissible (Art. 35) Admissibility criteria;(Art. 35-3-a) Manifestly ill-founded;No violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention;Article 5-1-f - Extradition),2,,13,,20183/21;140/10;22854/20;37685/10;22768/12;37038/22;62209/17;50933/18;30226/10;20672/15;17185/05;28492/15;49975/15;30614/15;13869/22;20863/21;14198/20;16483/12;56751/16;33762/17;62819/17;63921/17;45422/13;34082/02;62116/12;58149/08;41903/10;41911/10;37289/12;20611/17;51564/99;13229/03;35553/12;24340/08;12572/08;3727/08;17455/11;59727/13;3473/11;75381/11;54468/09;24668/03;199/05;46221/99;37139/13;5432/15;3455/05;62676/16;59512/00;14743/11;56662/09,001-232006,35;35-3-a;5;5-1;5-1-f,"Sections 43(3), 43(6), 43(7), 44, 52(3), 56(3), 57(5) and 57(6) of Law no. 302/2004 ; Article 598 § 1 (c) of the Criminal Code of Procedure",5;5-1;5-1-f,7,HEJUD,4.7850375,1,1,0.015384615384615385,0.0,0.015384615384615385,0.0,4,0.0,0.0,0.0,0.0,0.0,2.578355249602738e-88,0.0,0.004674922167645394,-7.846735869865318e-18,0.004674922167645386,1.0,0.0,0.0,165.5,165.5,165.5,165.5
2,ECLI:CE:ECHR:2019:0507JUD001143606,11436/06;22912/06,RUS,ENG,LAPTEV A.N.,5;5-1;5-3;5-4;5-5;6;6-1,CASE OF MITYANIN AND LEONOV v. RUSSIA,True,07/05/2019 00:00:00,"A. v. Norway, no. 28070/06, §§ 65 75, 9 April 2009;A.B. v. Russia, no. 1439/06, §§ 153-59, 14 October 2010;Axel Springer AG v. Germany [GC], no. 39954/08, 7 February 2012;Bédat v. Switzerland [GC], no. 56925/08, ECHR 2016;Béláné Nagy v. Hungary [GC], no. 53080/13, § 71, ECHR 2016;Bladet Tromsø and Stensaas v. Norway [GC], no. 21980/93, §§ 68 and 72, ECHR 1999 III;Boris Popov v. Russia, no. 23284/04, §§ 84-86, 28 October 2010;Buzadji v. the Republic of Moldova [GC], no. 23755/07, § 87, ECHR 2016 (extracts);Chuprikov v. Russia, no. 17504/07, §§ 82-87, 12 June 2014;Colombani and Others v. France, no. 51279/99, § 65, ECHR 2002 V;Craxi v. Italy (no. 2), no. 25337/94, §§ 63-64, 17 July 2003;Eerikäinen and Others v. Finland, no. 3514/02, §§ 66-72, 10 February 2009;Egeland and Hanseid v. Norway, no. 34438/04, §§ 53-65, 16 April 2009;Fürst-Pfeifer v. Austria, nos. 33677/10 and 52340/10, §§ 40 42, 17 May 2016;Jalbă v. Romania, no. 43912/10, § 37, 18 February 2014;Jeronovičs v. Latvia [GC], no. 44898/10, § 75, 5 July 2016;Khudoyorov v. Russia, no. 6847/02, § 144-51, ECHR 2005 X (extracts);Khuzhin and Others v. Russia, no. 13470/02, § 117, 23 October 2008;Lebedev v. Russia, no. 4493/04, 25 October 2007;Lopes de Sousa Fernandes v. Portugal [GC], no. 56080/13, §§ 130-32, 19 December 2017;Makarenko v. Russia, no. 5962/03, §§ 122-25, 22 December 2009;Manerov v. Russia, no. 49848/10, §§ 35-38, 5 January 2016;Miminoshvili v. Russia, no. 20197/03, §§ 70-74, 28 June 2011;Murray v. the Netherlands [GC], no. 10511/10, § 134, ECHR 2016;News Verlags GmbH & Co.KG v. Austria, no. 31457/96, § 58, ECHR 2000 I;Öztürk v. Turkey [GC], no. 22479/93, §§ 45-46, ECHR 1999 VI;Radchikov v. Russia, no. 65582/01, § 50, 24 May 2007;Raichinov v. Bulgaria (dec.), no. 47579/99, 1 February 2005;Scharsach and News Verlagsgesellschaft v. Austria, no. 39394/98, § 41, ECHR 2003 XI;Sciacca v. Italy, no. 50774/99, §§ 26-31, ECHR 2005 I;Selistö v. Finland, no. 56767/00, § 60, 16 November 2004;Stanev v. Bulgaria [GC], no. 36760/06, § 182, ECHR 2012;Terentyev v. Russia, no. 25147/09, § 24, 26 January 2017;Verlagsgruppe News GmbH v. Austria (no. 2), no. 10520/02, 14 December 2006;Von Hannover v. Germany (no. 2) [GC], nos. 40660/08 and 60641/08, ECHR 2012;Węgrzynowski and Smolczewski v. Poland, no. 33846/07, § 56-58, 16 July 2013;Yevdokimov and Others v. Russia, nos. 27236/05 and 10 others, §§ 49-53, 16 February 2016;Yordanova and Toshev v. Bulgaria, no. 5126/05, § 51, 2 October 2012",,2,,Remainder inadmissible (Art. 35) Admissibility criteria;(Art. 35-1) Six-month period;(Art. 35-3-a) Manifestly ill-founded;Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 5 - Right to liberty and security (Article 5-3 - Reasonableness of pre-trial detention);Violation of Article 5 - Right to liberty and security (Article 5-4 - Review by a court);Violation of Article 5 - Right to liberty and security (Article 5-5 - Compensation);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Fair hearing);No violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for private life);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction);Pecuniary damage - claim dismissed (Article 41 - Pecuniary damage;Just satisfaction),2,,17,,11436/06;22912/06;23691/06;21056/11;36898/03;34449/03;5140/02;27455/06;1439/06;20197/03;53080/13;56080/13;44898/10;22479/93;47579/99;6847/02;4493/04;23755/07;65582/01;5962/03;17504/07;49848/10;36760/06;23284/04;27236/05;50774/99;40660/08;60641/08;25337/94;28070/06;34438/04;33846/07;39954/08;33677/10;52340/10;21980/93;51279/99;56767/00;5126/05;13470/02;10520/02;31457/96;56925/08;3514/02;43912/10;39394/98;25147/09;10511/10;8696/12;14293/10;9789/12;26746/05;7064/05;205/02;106/02;47095/99;62936/00;4871/03;30251/03;3242/03;32567/06;63246/10;39270/98;55669/00;34458/03;22857/07;74012/01;43098/09;58559/09;42606/05;36144/09;1249/03;9829/07;4572/06;5684/06,001-192900,5;5-1;5-3;5-4;5-5;6;6-1;8;8-1;35;35-1;35-3-a;41,,8;8-1,6,HEJUD,4.785272,1,1,0.011538461538461539,0.0,0.011538461538461539,0.0,3,0.0,0.0,0.0,0.0,0.0,2.578355249602738e-88,0.0,0.002254822517909363,1.3077893116442198e-18,0.0022548225179093643,1.0,0.0,0.0,165.5,165.5,165.5,165.5
3,ECLI:CE:ECHR:2015:0115JUD006890013,68900/13,RUS,ENG,TRENINA D. ; RYABININA Ye.,3;5;5-1-f;5-4;6;6-2,CASE OF ESHONKULOV v. RUSSIA,False,15/01/2015 00:00:00,,,2,,Violation of Article 3 - Prohibition of torture (Article 3 - Expulsion) (Conditional) (Uzbekistan);Violation of Article 5 - Right to liberty and security (Article 5-4 - Review of lawfulness of detention);Violation of Article 5 - Right to liberty and security (Article 5-1-f - Expulsion);Violation of Article 6 - Right to a fair trial (Article 6-2 - Presumption of innocence),3,,,,68900/13;46827/99;46951/99;34742/13;86/81;17455/11;71386/10;29604/12;14743/11;17185/05;62892/12;22636/13;24034/13;24334/13;24528/13;1248/09;43165/10;30471/08;53688/08;42502/06;2947/06;27765/09;67474/11;44260/13;50552/13;11209/10;5829/04;51564/99;55822/10;62902/00,001-150713,3;5;5-1-f;5-4;6;6-2,,,4,HEJUD,4.785272,0,1,0.0038461538461538464,0.0038461538461538464,0.0,0.0038314176245210726,1,0.0,0.01939102564102564,5.5,0.0,0.0,3.8214802066880354e-07,0.0,0.0,0.004485174750608993,0.004485174750608993,3.655,0.0,1.0,65.0,65.0,65.0,65.0
4,ECLI:CE:ECHR:2019:0122JUD000391215,3912/15;7675/15,SVK,ENG,LENCESOVA I.,5;5-1,CASE OF MÓRY AND BENC v. SLOVAKIA,True,22/01/2019 00:00:00,,,2,,Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention),3,,,,3912/15;7675/15;37498/14;5515/09;78129/11;46092/06;11364/03;36813/97;36898/03;55707/00;24459/12,001-189415,5;5-1,,,6,HEJUD,4.785272,0,1,0.0038461538461538464,0.0,0.0038461538461538464,0.0,1,0.0,0.0,0.0,0.0,0.0,2.578355249602738e-88,0.0,0.0013537898801300923,-1.3077893116442198e-18,0.001353789880130091,1.0,0.0,0.0,165.5,165.5,165.5,165.5
5,ECLI:CE:ECHR:2008:0610JUD006927301,69273/01,ROU,ENG,LORENZI A.,5;5-1-f;5-4,CASE OF GALLIANI v. ROMANIA,False,10/06/2008 00:00:00,"Amuur v. France, judgment of 25 June 1996, Reports 1996 III, pp. 850-51, § 50;Aquilina v. Malta [GC], no. 25642/94, § 39, ECHR 1999 III;Benham v. the United Kingdom, judgment of 10 June 1996, Reports 1996-III, p. 753, § 41;Bozano v. France, judgment of 18 December 1986, 
Series A no. 111, p. 23, § 54;Chahal v. the United Kingdom, judgment of 15 November 1996, Reports 1996-V, p. 1862, § 112;Chahal, cited above, p. 1864, § 118;Conka v. Belgium, no. 51564/99, §§ 38-39, ECHR 2002 I;Dougoz v. Greece, no. 40907/98, § 55, ECHR 2001 II;E. v. Norway, judgment of 29 August 1990, Series A no. 181 A, pp. 25-26, § 60;Murray v. the United Kingdom, judgment of 28 October 1994, Series A no. 300-A, p. 31, § 72;Navarra v. France, judgment of 23 November 1993, Series A no. 273-B, p. 27, § 24;Nikolova v. Bulgaria [GC], no. 31195/96, § 76, ECHR 1999 II;Saadi v. the United Kingdom [GC], no. 13229/03, §§ 87-89, 29 January 2008;Salapa v. Poland, no. 35489/97, § 107, 19 December 2002;Van der Leer v. the Netherlands, judgment of 21 February 1990, Series A no. 170 A, p. 14, § 35;Wloch v. Poland, no. 27785/95, § 157, ECHR 2000 XI;Zeciri v. Italy, no. 55764/00, § 56, 4 August 2005",,2,,Preliminary objection joined to merits and dismissed (non-exhaustion of domestic remedies);Violation of Art. 5-1-f;No violation of Art. 5-2;Violation of Art. 5-4;Remainder inadmissible;Non-pecuniary damage - finding of violation sufficient;Pecuniary damage - claim dismissed,2,,,,69273/01;48102/99;12338/02;51564/99;40907/98;25642/94;13229/03;55764/00;35489/97;27785/95;31195/96,001-86863,5;5-1-f;5-2;5-4;5-1;29;29-3;35;35-1;41,"<div class=""ExternalClassFB96AE1BE66C45859E693E189B014040"">Law 25/1969 on the status of foreigners, Law 29/1990 on administrative litigation</div>",5;5-2,6,HEJUD,4.7850375,1,1,0.011538461538461539,0.0,0.011538461538461539,0.0,3,0.0,0.0,0.0,0.0,0.0,2.578355249602738e-88,0.0,0.003256546854637358,0.0,0.003256546854637358,1.0,0.0,0.0,165.5,165.5,165.5,165.5
6,ECLI:CE:ECHR:2009:0623JUD003968602,39686/02,TUR,ENG,BESTAS M.,5,CASE OF ORAL AND ATABAY v. TURKEY,False,23/06/2009 00:00:00,,,2,,Violation of Article 5 - Right to liberty and security,3,,,,,001-93169,5,,,7,HEJUD,4.7850375,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.578355249602738e-88,0.0,0.0,0.0,0.0,1.0,0.0,0.0,165.5,165.5,165.5,165.5
7,ECLI:CE:ECHR:2007:0906JUD000860702,8607/02,SVK,ENG,,5;5-4;6;6-1,CASE OF CABALA v. SLOVAKIA,False,06/09/2007 00:00:00,,,2,,Violation of Art. 5-4;Violation of Art. 6-1,3,,,,8607/02;7510/04;62219/00;74827/01;65559/01;50213/99;48666/99;39753/98;39359/98;57984/00;60237/00;60242/00;60679/00;60680/00;68563/01;60226/00;67030/01;38797/03;60538/00;49017/99;25444/94;46133/99;48183/99,001-82205,5;5-4;6;6-1,,,7,HEJUD,4.785272,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,2.578355249602738e-88,0.0,0.0,-2.6155786232884395e-18,-2.6155786232884395e-18,1.0,0.0,0.0,165.5,165.5,165.5,165.5
8,ECLI:CE:ECHR:2016:1122JUD002579413,25794/13;28151/13,MLT,ENG,CAMILLERI M. ; CAMILLERI K.,3;5;5-1;5-4,CASE OF ABDULLAHI ELMI AND AWEYS ABUBAKAR v. MALTA,True,22/11/2016 00:00:00,,,2,,Violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment) (Substantive aspect);Violation of Article 5 - Right to liberty and security (Article 5-4 - Review of lawfulness of detention);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention),3,,,,25794/13;28151/13;55352/12;10290/13;52160/13;52165/13;13178/03;17116/04;23184/94;23185/94;2346/02;40907/98;53541/07;12186/08;29787/03;29810/03;64812/01;53254/99;72710/11;42525/07;60800/08;30696/09;39472/07;39474/07;29217/12;42337/12;8687/08;15297/09;11956/07;24340/08;13229/03;47152/06;27765/09;31/35;13/30;10/21;1999/63;1998/44;29/36;23/46;20/24;17/33;2003/85;61/11;51564/99;30471/08;10664/05;8256/07;41442/07;2006/03;329/11;43611/11;59166/12;59/18;58149/08;03/08;3455/05;26565/05;70055/10,001-168780,3;5;5-1;5-4,,,7,HEJUD,4.7850375,0,1,0.011538461538461539,0.0,0.011538461538461539,0.0,3,0.0,0.0,0.0,0.0,0.0,2.578355249602738e-88,0.0,0.0032649226798686934,0.0,0.0032649226798686934,1.0,0.0,0.0,165.5,165.5,165.5,165.5
9,ECLI:CE:ECHR:2011:0628JUD001122810,11228/10,HRV,ENG,RESETAR D.,5;5-4,CASE OF KRNJAK v. CROATIA,False,28/06/2011 00:00:00,,,2,,Violation of Art. 5-4;No violation of Art. 5-1,3,,,,11228/10;40523/08;42998/08;543/03;11036/03;26772/95;71503/01;656/06;11364/03;28358/95;26629/95;13229/03;2947/06;9808/02;42987/98;51564/99;38822/97;32605/96;24430/94;66820/01,001-105417,5;5-4;5-1,,5;5-1,4,HEJUD,4.7850375,0,1,0.019230769230769232,0.0,0.019230769230769232,0.0,5,0.0,0.0,0.0,0.0,0.0,2.578355249602738e-88,0.0,0.010436246660367686,8.173683197776374e-20,0.010436246660367686,1.0,0.0,0.0,165.5,165.5,165.5,165.5
