,ecli,appno,respondent,languageisocode,representedby,violation,docname,separateopinion,judgementdate,scl,publishedby,doctypebranch,applicability,conclusion,importance,externalsources,rulesofcourt,referencedate,extractedappno,itemid,article,issue,nonviolation,originatingbody,doctype,rank,year,importance_inverted,doctypebranch_inverted,degree_centrality,in_degree_centrality,out_degree_centrality,relative_in_degree_centrality,core_number,betweenness_centrality,closeness_centrality,harmonic_centrality,current_flow_betweenness,current_flow_closeness,eigenvector_centrality,pagerank,hits_hub,hits_authority,hits_combined,trophic_level,disruption,composite_ranking_importance_weight_composite_ranking,composite_ranking_importance_threshold_composite_ranking,composite_ranking_doctypebranch_weight_composite_ranking,composite_ranking_doctypebranch_threshold_composite_ranking,correlation_degree_centrality_importance,correlation_degree_centrality_doctypebranch,correlation_in_degree_centrality_importance,correlation_in_degree_centrality_doctypebranch,correlation_out_degree_centrality_importance,correlation_out_degree_centrality_doctypebranch,correlation_betweenness_centrality_importance,correlation_betweenness_centrality_doctypebranch,correlation_closeness_centrality_importance,correlation_closeness_centrality_doctypebranch,correlation_core_number_importance,correlation_core_number_doctypebranch,correlation_relative_in_degree_centrality_importance,correlation_relative_in_degree_centrality_doctypebranch,correlation_eigenvector_centrality_importance,correlation_eigenvector_centrality_doctypebranch,correlation_pagerank_importance,correlation_pagerank_doctypebranch,correlation_hits_hub_importance,correlation_hits_hub_doctypebranch,correlation_hits_authority_importance,correlation_hits_authority_doctypebranch,correlation_harmonic_centrality_importance,correlation_harmonic_centrality_doctypebranch,correlation_disruption_importance,correlation_disruption_doctypebranch,correlation_composite_ranking_importance_weight_composite_ranking_importance,correlation_composite_ranking_importance_weight_composite_ranking_doctypebranch,correlation_composite_ranking_importance_threshold_composite_ranking_importance,correlation_composite_ranking_importance_threshold_composite_ranking_doctypebranch,correlation_composite_ranking_doctypebranch_weight_composite_ranking_importance,correlation_composite_ranking_doctypebranch_weight_composite_ranking_doctypebranch,correlation_composite_ranking_doctypebranch_threshold_composite_ranking_importance,correlation_composite_ranking_doctypebranch_threshold_composite_ranking_doctypebranch
0,ECLI:CE:ECHR:2024:0912JUD007418617,74186/17;79077/17;38393/18;38479/18;41518/18;43206/18;44097/18;48490/18;55512/18;8672/19;38241/19;38510/19;51469/19;54669/19;1808/20;6836/20;17903/20;19135/20;30571/20;34584/20;38483/20;52031/20;16354/21;18647/21;26284/21;61357/21,RUS,ENG,"Zboroshenko, Nikolay Sergeyevich",6;6-1;5;5-1;10;10-1;11;11-1,CASE OF ORLOVSKIY AND OTHERS v. RUSSIA,False,12/09/2024 00:00:00,,,3,,Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression);Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression);Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly),3,,,,74186/17;40792/10;2134/23;6836/20;1874/13;8567/13;926/08;6232/20;22394/20;5865/07;54381/08;72051/17;60921/17;7202/18;74568/12;19554/05;8157/10;3704/13;45975/12;52358/15;56896/17;44561/11;56109/07;2840/10;24377/15;79077/17;38393/18;48490/18;38479/18;41518/18;43206/18;44097/18;8672/19;55512/18;38241/19;38483/20;52031/20;38510/19;51469/19;54669/19;70089/12;34584/20;1808/20;19135/20;17903/20;30571/20;16354/21;18647/21;47513/18;30342/19;41802/21;26284/21;61357/21,001-235616,6;6-1;5;5-1;10;10-1;11;11-1,,,29,HEJUD,4.785272,2024,0,0,0.009433962264150943,0.0,0.009433962264150943,0.0,2,0.0,0.0,0.0,0.0,0.0,5.074521885432772e-38,0.0014585411392290769,0.003990410628371344,0.0,0.003990410628371344,0.0,0.0,823.9291923384723,727.9718309859154,826.5492663069331,727.9718309859154,0.2085498874268322,0.26649682282733744,0.3810641477692629,0.38865152653223234,-0.09321313701812313,-1.4164949887199725e-05,0.2531087889918608,0.27983667972017734,0.37612454135441126,0.39363150235057975,0.15471775800419987,0.23253183884207257,0.3810641477692629,0.38865152653223234,0.36515336604614307,0.3946562929021395,0.38236615727642237,0.39162243798723245,-0.37374674725446505,-0.31299534261528406,0.3185750743898985,0.361739894277483,0.3784334057435802,0.39444749338462526,0.306029132155384,0.35866534444412396,0.38368800530301056,0.39177071590690693,0.3820057954231603,0.38902771915995266,0.37231294466138837,0.3973096366326193,0.3740645154810445,0.4074067613383526
1,ECLI:CE:ECHR:2009:0421JUD006895901,68959/01,TUR,ENG,BASEL S.,11,CASE OF ENERJI YAPI-YOL SEN v. TURKEY,False,21/04/2009 00:00:00,,,2,,Violation of Article 11 - Freedom of assembly and association,3,,,,,001-92267,11,,,6,HEJUD,4.7850375,2009,0,1,0.018867924528301886,0.018867924528301886,0.0,0.018779342723004695,4,0.0,0.12555429962611944,29.24999999999997,0.0,0.0,4.699655293469636e-06,0.0026761564855922815,0.0,0.002714587008057359,0.002714587008057359,0.0,1.0,340.20281851509986,258.9577464788732,211.55387799841662,427.65625,0.2085498874268322,0.26649682282733744,0.3810641477692629,0.38865152653223234,-0.09321313701812313,-1.4164949887199725e-05,0.2531087889918608,0.27983667972017734,0.37612454135441126,0.39363150235057975,0.15471775800419987,0.23253183884207257,0.3810641477692629,0.38865152653223234,0.36515336604614307,0.3946562929021395,0.38236615727642237,0.39162243798723245,-0.37374674725446505,-0.31299534261528406,0.3185750743898985,0.361739894277483,0.3784334057435802,0.39444749338462526,0.306029132155384,0.35866534444412396,0.38368800530301056,0.39177071590690693,0.3820057954231603,0.38902771915995266,0.37231294466138837,0.3973096366326193,0.3740645154810445,0.4074067613383526
2,ECLI:CE:ECHR:2007:0327JUD000661503,6615/03,TUR,ENG,CANDOGAN G.,11;13,CASE OF KARAÇAY v. TURKEY,False,27/03/2007 00:00:00,,,2,,Violation of Art. 11;Violation of Art. 13,3,,,,,001-79903,11;13,,,5,HEJUD,4.785272,2007,0,1,0.014150943396226415,0.014150943396226415,0.0,0.014084507042253521,3,0.0,0.107976835419391,24.74999999999998,0.0,0.0,6.35733726807366e-08,0.0021999314655060448,0.0,0.002016625600846627,0.002016625600846627,0.0,1.0,406.7048400723257,310.5492957746479,300.9317500374351,469.28125,0.2085498874268322,0.26649682282733744,0.3810641477692629,0.38865152653223234,-0.09321313701812313,-1.4164949887199725e-05,0.2531087889918608,0.27983667972017734,0.37612454135441126,0.39363150235057975,0.15471775800419987,0.23253183884207257,0.3810641477692629,0.38865152653223234,0.36515336604614307,0.3946562929021395,0.38236615727642237,0.39162243798723245,-0.37374674725446505,-0.31299534261528406,0.3185750743898985,0.361739894277483,0.3784334057435802,0.39444749338462526,0.306029132155384,0.35866534444412396,0.38368800530301056,0.39177071590690693,0.3820057954231603,0.38902771915995266,0.37231294466138837,0.3973096366326193,0.3740645154810445,0.4074067613383526
3,ECLI:CE:ECHR:2017:1212JUD002272908,22729/08;10581/09,TUR,ENG,OKCAN N. ; EYUPOGLU O.M.,11;11-1,CASE OF SÜLEYMAN ÇELEBI AND OTHERS v. TURKEY (No. 2),False,12/12/2017 00:00:00,,,2,,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly),3,,,,,001-179585,11;11-1,,,5,HEJUD,4.785272,2017,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.074521885432772e-38,0.0014585411392290769,0.0,0.0,0.0,0.0,0.0,823.9291923384723,727.9718309859154,826.5492663069331,727.9718309859154,0.2085498874268322,0.26649682282733744,0.3810641477692629,0.38865152653223234,-0.09321313701812313,-1.4164949887199725e-05,0.2531087889918608,0.27983667972017734,0.37612454135441126,0.39363150235057975,0.15471775800419987,0.23253183884207257,0.3810641477692629,0.38865152653223234,0.36515336604614307,0.3946562929021395,0.38236615727642237,0.39162243798723245,-0.37374674725446505,-0.31299534261528406,0.3185750743898985,0.361739894277483,0.3784334057435802,0.39444749338462526,0.306029132155384,0.35866534444412396,0.38368800530301056,0.39177071590690693,0.3820057954231603,0.38902771915995266,0.37231294466138837,0.3973096366326193,0.3740645154810445,0.4074067613383526
4,ECLI:CE:ECHR:2017:0216JUD007223011,72230/11;43061/13,AZE,ENG,MUSTAFAZADE R. ; MUSTAFAYEV A.,5;5-1;6;6+6-3;6-1;6-3;6-3-b;6-3-c;11;11-1,CASE OF BAYRAMLI v. AZERBAIJAN,False,16/02/2017 00:00:00,,,3,,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 6+6-3 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Fair hearing) (Article 6 - Right to a fair trial;Article 6-3 - Rights of defence;Article 6-3-b - Adequate facilities;Adequate time;Article 6-3-c - Legal assistance of own choosing);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention),3,,,,72230/11;43061/13;60259/11;21613/07;37553/05;69234/11;69252/11;69335/11,001-171486,5;5-1;6;6+6-3;6-1;6-3;6-3-b;6-3-c;11;11-1,,,29,HEJUD,4.7850375,2017,0,0,0.0047169811320754715,0.0,0.0047169811320754715,0.0,1,0.0,0.0,0.0,0.0,0.0,5.074521885432772e-38,0.0014585411392290769,0.004049467954516267,0.0,0.004049467954516267,0.0,0.0,823.9291923384723,727.9718309859154,826.5492663069331,727.9718309859154,0.2085498874268322,0.26649682282733744,0.3810641477692629,0.38865152653223234,-0.09321313701812313,-1.4164949887199725e-05,0.2531087889918608,0.27983667972017734,0.37612454135441126,0.39363150235057975,0.15471775800419987,0.23253183884207257,0.3810641477692629,0.38865152653223234,0.36515336604614307,0.3946562929021395,0.38236615727642237,0.39162243798723245,-0.37374674725446505,-0.31299534261528406,0.3185750743898985,0.361739894277483,0.3784334057435802,0.39444749338462526,0.306029132155384,0.35866534444412396,0.38368800530301056,0.39177071590690693,0.3820057954231603,0.38902771915995266,0.37231294466138837,0.3973096366326193,0.3740645154810445,0.4074067613383526
5,ECLI:CE:ECHR:2019:0326JUD005354513,53545/13;56703/13,RUS,ENG,TEREKHOV K. ; ZBOROSHENKO N.,6;6-1;11;11-1,CASE OF MAKAROVA AND OTHERS v. RUSSIA,False,26/03/2019 00:00:00,,,3,,Violation of Article 6 - Right to a fair trial (Article 6 - Administrative proceedings;Article 6-1 - Impartial tribunal);No violation of Article 6 - Right to a fair trial (Article 6 - Administrative proceedings;Article 6-1 - Impartial tribunal);Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly),3,,,,53545/13;56703/13;57818/09;25501/07;73359/10;8516/08;45044/06;926/08;46998/08;5865/07;37685/10;22768/12;1774/11,001-189759,6;6-1;11;11-1,,6;6-1,27,HEJUD,4.785272,2019,0,0,0.0047169811320754715,0.0,0.0047169811320754715,0.0,1,0.0,0.0,0.0,0.0,0.0,5.074521885432772e-38,0.0014585411392290769,0.00036311795255156046,0.0,0.00036311795255156046,0.0,0.0,823.9291923384723,727.9718309859154,826.5492663069331,727.9718309859154,0.2085498874268322,0.26649682282733744,0.3810641477692629,0.38865152653223234,-0.09321313701812313,-1.4164949887199725e-05,0.2531087889918608,0.27983667972017734,0.37612454135441126,0.39363150235057975,0.15471775800419987,0.23253183884207257,0.3810641477692629,0.38865152653223234,0.36515336604614307,0.3946562929021395,0.38236615727642237,0.39162243798723245,-0.37374674725446505,-0.31299534261528406,0.3185750743898985,0.361739894277483,0.3784334057435802,0.39444749338462526,0.306029132155384,0.35866534444412396,0.38368800530301056,0.39177071590690693,0.3820057954231603,0.38902771915995266,0.37231294466138837,0.3973096366326193,0.3740645154810445,0.4074067613383526
6,ECLI:CE:ECHR:2015:0721JUD007039611,70396/11,TUR,ENG,ARACI S.,11;11-1,CASE OF AKARSUBAŞI v. TURKEY,True,21/07/2015 00:00:00,,,2,,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly),3,,,,,001-156448,11;11-1,,,5,HEJUD,4.7850375,2015,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,5.074521885432772e-38,0.0014585411392290769,0.0,2.453687073551385e-18,2.453687073551385e-18,0.0,0.0,823.9291923384723,727.9718309859154,826.5492663069331,727.9718309859154,0.2085498874268322,0.26649682282733744,0.3810641477692629,0.38865152653223234,-0.09321313701812313,-1.4164949887199725e-05,0.2531087889918608,0.27983667972017734,0.37612454135441126,0.39363150235057975,0.15471775800419987,0.23253183884207257,0.3810641477692629,0.38865152653223234,0.36515336604614307,0.3946562929021395,0.38236615727642237,0.39162243798723245,-0.37374674725446505,-0.31299534261528406,0.3185750743898985,0.361739894277483,0.3784334057435802,0.39444749338462526,0.306029132155384,0.35866534444412396,0.38368800530301056,0.39177071590690693,0.3820057954231603,0.38902771915995266,0.37231294466138837,0.3973096366326193,0.3740645154810445,0.4074067613383526
7,ECLI:CE:ECHR:2024:0411JUD004013321,40133/21;40135/21;40158/21;40194/21;40197/21;40322/21;40464/21;40511/21;41202/21;41233/21;41245/21;41495/21;41680/21;41953/21;42464/21;42467/21;42982/21;43275/21;43854/21;45034/21;45065/21;45703/21;46693/21;46997/21;47516/21;47649/21;48188/21;49382/21;49711/21;49918/21;50123/21;50154/21;50163/21;50219/21;50225/21;50546/21;50609/21;51115/21;51119/21;51295/21;51676/21;51761/21;51776/21;52037/21,RUS,ENG,,11;11-1;5;5-1;6;6-1;P7-2,CASE OF PAPULIN AND OTHERS v. RUSSIA,False,11/04/2024 00:00:00,,,3,,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal);Violation of Article 2 of Protocol No. 7 - Right of appeal in criminal matters (Article 2 of Protocol No. 7 - Review of conviction),3,,,,40133/21;40792/10;41953/21;34578/97;13918/06;37553/05;74552/01;33482/06;74568/12;76204/11;21613/07;5865/07;54381/08;72051/17;926/08;13764/15;25809/17;40135/21;40158/21;40194/21;40197/21;40322/21;40464/21;40511/21;41202/21;41233/21;41245/21;41495/21;41680/21;42464/21;42467/21;42982/21;43275/21;43854/21;45034/21;45065/21;45703/21;46693/21;46997/21;47516/21;47649/21;48188/21;49382/21;49711/21;49918/21;50123/21;50154/21;50163/21;50219/21;50225/21;50546/21;50609/21;51115/21;51119/21;51295/21;51676/21;51761/21;51776/21;52037/21,001-232042,11;11-1;5;5-1;6;6-1;P7-2,,,25,HEJUD,4.7850375,2024,0,0,0.014150943396226415,0.0,0.014150943396226415,0.0,3,0.0,0.0,0.0,0.0,0.0,5.074521885432772e-38,0.0014585411392290769,0.010542029100319527,-4.90737414710277e-18,0.010542029100319521,0.0,0.0,823.9291923384723,727.9718309859154,826.5492663069331,727.9718309859154,0.2085498874268322,0.26649682282733744,0.3810641477692629,0.38865152653223234,-0.09321313701812313,-1.4164949887199725e-05,0.2531087889918608,0.27983667972017734,0.37612454135441126,0.39363150235057975,0.15471775800419987,0.23253183884207257,0.3810641477692629,0.38865152653223234,0.36515336604614307,0.3946562929021395,0.38236615727642237,0.39162243798723245,-0.37374674725446505,-0.31299534261528406,0.3185750743898985,0.361739894277483,0.3784334057435802,0.39444749338462526,0.306029132155384,0.35866534444412396,0.38368800530301056,0.39177071590690693,0.3820057954231603,0.38902771915995266,0.37231294466138837,0.3973096366326193,0.3740645154810445,0.4074067613383526
8,ECLI:CE:ECHR:2024:0328JUD004414721,44147/21;44501/21;44514/21;44580/21;44794/21;44807/21;44883/21;44892/21;44906/21;44910/21;44979/21;44988/21;45020/21;45024/21;45194/21;45200/21;46399/21;46690/21;47031/21;47139/21;47152/21;26850/22;29705/22;37042/22;40717/22;40941/22;41278/22;44809/22,RUS,ENG,,11;11-1;5;5-1;6;6-1;P7-2,CASE OF POGORELOVA AND OTHERS v. RUSSIA,False,28/03/2024 00:00:00,,,3,,Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal);Violation of Article 2 of Protocol No. 7 - Right of appeal in criminal matters (Article 2 of Protocol No. 7 - Review of conviction),3,,,,44147/21;40792/10;37553/05;74552/01;33482/06;74568/12;76204/11;21613/07;5865/07;54381/08;72051/17;926/08;13764/15;25809/17;44501/21;44514/21;44580/21;44794/21;44807/21;44883/21;44892/21;44906/21;44910/21;44979/21;44988/21;45020/21;45024/21;45194/21;45200/21;46399/21;46690/21;47031/21;47139/21;47152/21;26850/22;29705/22;37042/22;40717/22;40941/22;41278/22;44809/22,001-231759,11;11-1;5;5-1;6;6-1;P7-2,,,28,HEJUD,4.7850375,2024,0,0,0.014150943396226415,0.0,0.014150943396226415,0.0,3,0.0,0.0,0.0,0.0,0.0,5.074521885432772e-38,0.0014585411392290769,0.010542029100319527,-6.134217683878462e-19,0.010542029100319527,0.0,0.0,823.9291923384723,727.9718309859154,826.5492663069331,727.9718309859154,0.2085498874268322,0.26649682282733744,0.3810641477692629,0.38865152653223234,-0.09321313701812313,-1.4164949887199725e-05,0.2531087889918608,0.27983667972017734,0.37612454135441126,0.39363150235057975,0.15471775800419987,0.23253183884207257,0.3810641477692629,0.38865152653223234,0.36515336604614307,0.3946562929021395,0.38236615727642237,0.39162243798723245,-0.37374674725446505,-0.31299534261528406,0.3185750743898985,0.361739894277483,0.3784334057435802,0.39444749338462526,0.306029132155384,0.35866534444412396,0.38368800530301056,0.39177071590690693,0.3820057954231603,0.38902771915995266,0.37231294466138837,0.3973096366326193,0.3740645154810445,0.4074067613383526
9,ECLI:CE:ECHR:2023:1214JUD003424116,34241/16;41846/17;46358/17;46442/17;53795/17;61387/17;61668/17;61733/17;70805/17;72058/17;12150/18;24517/18;26290/18;34702/18;37026/18;14318/19,RUS,ENG,,5;5-1;6;6-1;10;10-1;11;11-1;P7-2,CASE OF KHORRSHR AND OTHERS v. RUSSIA,False,14/12/2023 00:00:00,,,3,,Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal);Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression);Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 2 of Protocol No. 7 - Right of appeal in criminal matters (Article 2 of Protocol No. 7 - Review of conviction),3,,,,34241/16;40792/10;7077/06;38898/04;5865/07;6110/03;54381/08;926/08;13764/15;25501/07;44561/11;67200/12;74568/12;76204/11;21613/07;1253/04;72051/17;41846/17;46358/17;50271/06;46442/17;53795/17;61387/17;61668/17;61733/17;70805/17;72058/17;12150/18;24517/18;26290/18;34702/18;37026/18;14318/19,001-229412,5;5-1;6;6-1;10;10-1;11;11-1;P7-2,,,27,HEJUD,4.7850375,2023,0,0,0.009433962264150943,0.0,0.009433962264150943,0.0,2,0.0,0.0,0.0,0.0,0.0,5.074521885432772e-38,0.0014585411392290769,0.0026927725462720107,3.067108841939231e-19,0.002692772546272011,0.0,0.0,823.9291923384723,727.9718309859154,826.5492663069331,727.9718309859154,0.2085498874268322,0.26649682282733744,0.3810641477692629,0.38865152653223234,-0.09321313701812313,-1.4164949887199725e-05,0.2531087889918608,0.27983667972017734,0.37612454135441126,0.39363150235057975,0.15471775800419987,0.23253183884207257,0.3810641477692629,0.38865152653223234,0.36515336604614307,0.3946562929021395,0.38236615727642237,0.39162243798723245,-0.37374674725446505,-0.31299534261528406,0.3185750743898985,0.361739894277483,0.3784334057435802,0.39444749338462526,0.306029132155384,0.35866534444412396,0.38368800530301056,0.39177071590690693,0.3820057954231603,0.38902771915995266,0.37231294466138837,0.3973096366326193,0.3740645154810445,0.4074067613383526
