rulesofcourt,applicability,judgementdate,article,respondent,violation,separateopinion,externalsources,referencedate,appno,docname,extractedappno,ecli,conclusion,doctypebranch,issue,representedby,doctype,importance,nonviolation,languageisocode,publishedby,scl,originatingbody,itemid,rank
,,,2;3;5;8;10;13;14,TUR,,,,,10715/10;479/07;4607/10,ANDREOU AGAPIOU AND OTHERS v. TURKEY,479/07;4607/10;10715/10;16064/90;16065/90;16066/90;16068/90;16069/90;16070/90;16071/90;16072/90;16073/90;59532/00;46113/99;16094/90;16078/90,ECLI:CE:ECHR:2010:0706DEC001071510,Partly inadmissible,ADMISSIBILITY,,DEMETRIADES A.,HEDEC,4,,ENG,,,7.0,001-100065,2.7841494
,,,10,LTU,,,,,27930/05,LIETUVOS NACIONALINIS RADIJAS IR TELEVIZIJA AND TAPINAS AND CO LTD. v. LITHUANIA,27930/05;6788/02;29183/95;33348/96;21980/93;26132/95;64915/01;68416/01,ECLI:CE:ECHR:2010:0706DEC002793005,Inadmissible,ADMISSIBILITY,,,HEDEC,4,,ENG,,,5.0,001-100212,2.7841494
,,,2;3;8;10;13;14,TUR,,,,,479/07;4607/10;10715/10,PAPAYIANNI AND OTHERS v. TURKEY,479/07;4607/10;10715/10;16064/90;16065/90;16066/90;16068/90;16069/90;16070/90;16071/90;16072/90;16073/90;59532/00;46113/99;16094/90;16078/90,ECLI:CE:ECHR:2010:0706DEC000047907,Partly inadmissible,ADMISSIBILITY,,"DEMETRIADES A.,",HEDEC,4,,ENG,,,7.0,001-100248,2.7841494
,,14/09/2010 00:00:00,2;2-1;10;10-1;10-2;13;13+2;35;35-1;41,TUR,2;2-1;10;10-1;13;13+2,True,,,2668/07;6102/08;30079/08;7072/09;7124/09,CASE OF DİNK v. TURKEY,,ECLI:CE:ECHR:2010:0914JUD000266807,Preliminary objection joined to merits and dismissed (Article 35-1 - Exhaustion of domestic remedies);Violation of Article 2 - Right to life (Article 2-1 - Life) (Substantive aspect);Violation of Article 2 - Right to life (Article 2-1 - Effective investigation) (Procedural aspect);Violation of Article 10 - Freedom of expression -{General} (Article 10-1 - Freedom of expression);Violation of Article 13+2 - Right to an effective remedy (Article 13 - Effective remedy) (Article 2 - Right to life;Article 2-1 - Effective investigation);Non-pecuniary damage - award,CHAMBER,,CETIN F. ; TUNA U.D. ; BECERIK A. ; BAKIRCIOGLU H.,HEJUD,2,,ENG,,"Adali v. Turkey, no. 38187/97, § 223, 31 March 2005;Bati and Others v. Turkey, nos. 33097/96 and 57834/00, § 136, ECHR 2004-IV;Bowman v. the United Kingdom, 19 February 1998, § 107, Reports 1998-I;Branko Tomašic and Others v. Croatia, no. 46598/06, §§ 62 and 64, ECHR 2009 (extracts);Calvelli and Ciglio v. Italy [GC], no. 32967/96, § 51, ECHR 2002-I;Castells v. Spain, 23 April 1992, § 42, Series A no. 236;Ceylan v. Turkey [GC], no. 23556/94, §§ 32 and 34, ECHR 1999-IV;Chauvy and Others v. France, no. 64915/01, § 69, ECHR 2004-VI;Dalban v. Romania [GC], no. 28114/95, § 39, ECHR 1999-VI;De Haes and Gijsels v. Belgium, 24 February 1997, § 37, Reports 1997-I;Ergi v. Turkey, 28 July 1998, §§ 83-84, Reports 1998-IV;Ezelin v. France, 26 April 1991, § 45, Series A no. 202;Finucane v. the United Kingdom, no. 29178/95, §§ 67-87, ECHR 2003-VIII;Fressoz and Roire v. France [GC], no. 29183/95, § 45, ECHR 1999-I;Fuentes Bobo v. Spain, no. 39293/98, § 38, 29 February 2000;Giniewski v. France, no. 64016/00, § 51, ECHR 2006-I;Gongadze v. Ukraine, no. 34056/02, § 165, ECHR 2005-XI;Goodwin v. the United Kingdom, 27 March 1996, § 40, Reports 1996-II;Gül v. Turkey, no. 22676/93, § 89, 14 December 2000;Güleç v. Turkey, 27 July 1998, §§ 81-82, Reports 1998-IV;Handyside v. the United Kingdom, 7 December 1976, § 49, Series A no. 24;Hugh Jordan v. the United Kingdom, no. 24746/94, § 120 and 127, ECHR 2001-III;Incal v. Turkey, 9 June 1998, § 54, Reports 1998-IV;Indelicado v. Italy, no. 31143/96, § 37, 18 October 2001;Jersild v. Denmark, 23 September 1994, § 37, Series A no. 298;Kamer Demir and Others v. Turkey, no. 41335/98, §§ 52-55, 19 October 2006;Kaya v. Turkey, 19 February 1998, §§ 105 and 107, Reports 1998-I;Keenan v. the United Kingdom, no. 27229/95, §§ 89-90, ECHR 2001-III;Kelly and Others v. the United Kingdom, no. 30054/96, § 114, 4 May 2001;Kiliç v. Turkey, no. 22492/93, § 62, ECHR 2000-III;Kudla v. Poland [GC], no. 30210/96, § 152, ECHR 2000-XI;L.C.B. v. the United Kingdom, 9 June 1998, § 36, Reports of Judgments and Decisions 1998-III;Mahmut Kaya v. Turkey, no. 22535/93, § 85, ECHR 2000-III;Maiorano and Others v. Italy, no. 28634/06, §§ 127-132, 15 December 2009;Margareta and Roger Andersson v. Sweden, 25 February 1992, § 75, Series A no. 226-A;McCann and Others v. the United Kingdom, 27 September 1995, § 161, Series A no. 324;McKerr v. the United Kingdom, no. 28883/95, § 148, ECHR 2001-III;Müller and Others v. Switzerland, 24 May 1988, § 29, Series A no. 133;Nachova and Others v. Bulgaria [GC], nos. 43577/98 and 43579/98, § 160, ECHR 2005-VII;Nölkenbockhoff v. Germany, 25 August 1987, § 32-33, Series A no. 123;Ogur v. Turkey [GC], no. 21954/93, §§ 88, 91-92, ECHR 1999-III;Öneryildiz v. Turkey [GC], no. 48939/99, §§ 96 and 148, ECHR 2004-XII;Opuz v. Turkey, no. 33401/02, §§ 128 and 129, ECHR 2009;Osman v. the United Kingdom, 28 October 1998, § 115, Reports 1998-VIII;Özgür Gündem v. Turkey, no. 23144/93, §§ 42-46, ECHR 2000-III;Özgür Kiliç v. Turkey (dec.), no. 42591/98, 24 September 2002;Paul and Audrey Edwards v. the United Kingdom, no. 46477/99, § 69, ECHR 2002-II;Prager and Oberschlick v. Austria, 26 April 1995, § 38, Series A no. 313;Salman v. Turkey [GC], no. 21986/93, § 106, ECHR 2000-VII;Šecic v. Croatia, no. 40116/02, ECHR 2007-VI;Seher Karatas v. Turkey, no. 33179/96, § 37, 9 July 2002;Tanrikulu v. Turkey [GC], no. 23763/94, § 109, ECHR 1999-IV;Vajnai v. Hungary, no. 33629/06, 8 July 2008;Wingrove v. the United Kingdom, 25 November 1996, § 58, Reports 1996-V;Z and Others v. the United Kingdom [GC], no. 29392/95, § 108, ECHR 2001-V",5.0,001-100384,2.7841494
,,14/09/2010 00:00:00,10;10-1;10-2;41,NLD,10,True,"Resolution on Journalistic Freedoms and Human Rights, adopted at the 4th European Ministerial Conference on Mass Media Policy (Prague, 7-8 December 1994);Resolution on the Confidentiality of Journalists’ Sources by the European Parliament (18 January 1994, Official Journal of the European Communities No. C 44/34);Recommendation No. R(2000)7 on the right of journalists not to disclose their sources of information adopted by the Committee of Ministers of the Council of Europe on 8 March 2000",,38224/03,CASE OF SANOMA UITGEVERS B.V. v. THE NETHERLANDS,38224/03;64752/01;44/34;25702/94;71463/01;21906/04;44574/98;45133/98;48316/99;51772/99;25794/94;33400/96;20477/05;821/03;40485/02;39288/98;40287/98;28341/95;30985/96;39748/98;44774/98;74336/01;11364/03;16064/90;16065/90;16066/90;16068/90;16069/90;16070/90;16071/90;16072/90;16073/90;73797/01;44362/04,ECLI:CE:ECHR:2010:0914JUD003822403,Violation of Art. 10,GRANDCHAMBER,"<div class=""ExternalClass918D09EACCA14ED7810157FED8D140F2"">Articles 67, 96a, 184, 217-219 and 552a of the Code of Criminal Procedure ; Guidelines on the position of the press in relation to police action issued by the Minister of Justice on 19 May 1988</div>",VOLGENANT O.M.B.J. ; DE VRE I.J.,HEJUD,2,,ENG,,"Alinak v. Turkey, no. 40287/98, § 37, 29 March 2005;Association Ekin v. France, no. 39288/98, § 56, ECHR 2001-VIII;British Broadcasting Corporation v. the United Kingdom, no. 25794/94, Commission decision of 18 January 1996;Dickson v. the United Kingdom [GC], no. 44362/04, ECHR 2007-XIII;Dudgeon v. the United Kingdom (former Article 50), 24 February 1983, §§ 21-22, Series A no. 59;Ernst and Others v. Belgium, no. 33400/96, § 94, 15 July 2003;Financial Times Ltd and Others v. the United Kingdom, no. 821/03, §§ 56 and 70, 15 December 2009;Goodwin v. the United Kingdom, no. 17488/90, 27 March 1996, Reports of Judgments and Decisions 1996-II;Hasan and Chaush v. Bulgaria [GC], no. 30985/96, § 84, ECHR 2000-XI;K. and T. v. Finland [GC], no. 25702/94, § 141, ECHR 2001-VII;Kafkaris v. Cyprus [GC], no. 21906/04, § 124, ECHR 2008;Kovacic and Others v. Slovenia [GC], nos. 44574/98, 45133/98 and 48316/99, § 194, ECHR 2008;Leyla Sahin v. Turkey [GC], no. 44774/98, § 88, ECHR 2005-XI;Maestri v. Italy [GC], no. 39748/98, § 30, ECHR 2004-I;Mooren v. Germany [GC], no. 11364/03, § 134, ECHR 2009;Nordisk Film & TV A/S v. Denmark (dec.), no. 40485/02, ECHR 2005-XIII;Observer and Guardian v. the United Kingdom, 26 November 1991, §§ 59 and 60, Series A no. 216;Roemen and Schmit v. Luxembourg, no. 51772/99, §§ 46 and 47, ECHR 2003-IV;Rotaru v. Romania [GC], no. 28341/95, § 52, ECHR 2000-V;Šilih v. Slovenia [GC], no. 71463/01, §§ 120 and 226, 9 April 2009;The Sunday Times v. the United Kingdom (no. 1), 26 April 1979, § 49, Series A no. 30;The Sunday Times v. the United Kingdom (no. 2), 26 November 1991, § 51, Series A no. 217;Tillack v. Belgium, no. 20477/05, § 56, ECHR 2007-XIII;Tolstoy Miloslavsky v. the United Kingdom, 13 July 1995, § 37, Series A no. 316-B;Varnava and Others v. Turkey [GC], nos. 16064/90, 16065/90, 16066/90, 16068/90, 16069/90, 16070/90, 16071/90, 16072/90 and 16073/90, § 229, ECHR 2009;Voskuil v. the Netherlands, no. 64752/01, 22 November 2007, §§ 49, 65, 71;Wieser and Bicos Beteiligungen GmbH v. Austria, no. 74336/01, §§ 62-66, ECHR 2007-XI",8.0,001-100448,2.7841494
,,21/09/2010 00:00:00,10,TUR,10,False,,,13710/08;16345/08;19652/08,CASE OF TURGAY AND OTHERS v. TURKEY (no. 2),13710/08;16345/08;19652/08;14526/07;14747/07;15022/07;15737/07;36137/07;47245/07;50371/07;50372/07;54637/07;60608/00;50693/99;40150/98;40153/98;40160/98;75512/01;11976/03,ECLI:CE:ECHR:2010:0921JUD001371008,Violation of Art. 10,CHAMBER,,KILIC O.,HEJUD,4,,ENG,,,5.0,001-100551,2.7841494
,,21/09/2010 00:00:00,10,TUR,10,False,,,21950/08;23173/08;23182/08;23200/08,CASE OF TURGAY AND OTHERS v. TURKEY (no. 3),21950/08;23173/08;23182/08;23200/08;14526/07;14747/07;15022/07;15737/07;36137/07;47245/07;50371/07;50372/07;54637/07;40150/98;40153/98;40160/98;60608/00;75512/01;11976/03,ECLI:CE:ECHR:2010:0921JUD002195008,Violation of Art. 10,CHAMBER,,KILIC O.,HEJUD,4,,ENG,,,5.0,001-100553,2.7841494
,,21/09/2010 00:00:00,10,TUR,10,False,,,29572/08;55180/08;55427/08;56294/08;60443/08;61438/08,CASE OF TURGAY AND OTHERS v. TURKEY (no. 4),29572/08;55180/08;55427/08;56294/08;60443/08;61438/08;14526/07;14747/07;15022/07;15737/07;36137/07;47245/07;50371/07;50372/07;54637/07;75512/01;11976/03,ECLI:CE:ECHR:2010:0921JUD002957208,Violation of Art. 10,CHAMBER,,KILIC O.,HEJUD,4,,ENG,,,5.0,001-100555,2.7841494
,,21/09/2010 00:00:00,10;10-1,TUR,10;10-1,False,,,32869/08;35022/08;39904/08,CASE OF TURGAY AND OTHERS v. TURKEY (No. 5),32869/08;35022/08;39904/08;14526/07;14747/07;15022/07;15737/07;36137/07;47245/07;50371/07;50372/07;54637/07;40150/98;40153/98;40160/98;60608/00;75512/01;11976/03,ECLI:CE:ECHR:2010:0921JUD003286908,Violation of Article 10 - Freedom of expression -{General} (Article 10-1 - Freedom of expression),CHAMBER,,KILIC O.,HEJUD,4,,ENG,,,5.0,001-100557,2.7841494
,,,6;9;9-1;10;11;11-1;13;14;17;35;35-1,SWE,,,,,12090/86,LILJA v. SWEDEN,12090/86;1983/84;8805/79;8806/79,ECLI:CE:ECHR:1989:0704DEC001209086,Inadmissible,DECCOMMISSION,,RAVNSBORG ; Göran ; University ; Lund,HEDEC,4,,ENG,,"Eur. Court H.R. Swedish Engine Drivers' Union judgment of 6 February 1976, Series A no. 20, p. 18 para. 50;Ireland v. the United Kingdom judgment of 18 January 1978, Series A no. 25, p. 91 para. 239;Hauschildt judgment of 24 May 1989, Series A no. 154, para. 41",21.0,001-1006,2.7841494
