,ecli,appno,respondent,languageisocode,representedby,violation,docname,separateopinion,judgementdate,scl,publishedby,doctypebranch,applicability,conclusion,importance,externalsources,rulesofcourt,referencedate,extractedappno,itemid,article,issue,nonviolation,originatingbody,doctype,rank,importance_inverted,doctypebranch_inverted,degree_centrality,in_degree_centrality,out_degree_centrality,relative_in_degree_centrality,core_number,betweenness_centrality,closeness_centrality,harmonic_centrality,current_flow_betweenness,current_flow_closeness,eigenvector_centrality,pagerank,hits_hub,hits_authority,hits_combined,trophic_level,forest_closeness,disruption,composite_ranking_importance_weight_composite_ranking,composite_ranking_importance_threshold_composite_ranking,composite_ranking_doctypebranch_weight_composite_ranking,composite_ranking_doctypebranch_threshold_composite_ranking
0,ECLI:CE:ECHR:1997:0609JUD002323894,23238/94,GRC,ENG,,,CASE OF PENTIDIS AND OTHERS v. GREECE,False,09/06/1997 00:00:00,"Manoussakis and Others v. Greece, judgment of 26 September 1996, Reports of Judgments and Decisions 1996-IV",Reports 1997-III,2,,Struck out of the list (friendly settlement),3,,,17/04/1996 00:00:00,23238/94,001-58048,9;9-1;9-2,"<div class=""ExternalClassB02D6F9FCA314F46AFB3046C919B8608"">Minister of Education and Religious Affairs, authorisation of 23 April 1997; Law no. 1363/1938 ; Royal decree of 20 May/2 June 1939</div>",,9,HEJUD,4.7850375,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.019096772940512e-16,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,96.0,96.0,96.0,96.0
1,ECLI:CE:ECHR:2013:0131JUD002550207,25502/07,FRA,ENG,PAILLOT J.,9;9-1,CASE OF EGLISE EVANGELIQUE MISSIONNAIRE AND SALAÛN v. FRANCE,False,31/01/2013 00:00:00,,,2,,Violation of Article 9 - Freedom of thought conscience and religion (Article 9-1 - Manifest religion or belief),3,,,,,001-116476,9;9-1,,,23,HEJUD,4.7850375,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.019096772940512e-16,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,96.0,96.0,96.0,96.0
2,ECLI:CE:ECHR:2006:1024JUD006222700,62227/00,TUR,ENG,TORAMAN C.,6;6-1,CASE OF YÜKSEKTEPE v. TURKEY,False,24/10/2006 00:00:00,"Çakar v. Turkey, no. 42741/98, § 30, 23 October 2003;Çiraklar v. Turkey, judgment of 28 October 1998, Reports of Judgments and Decisions 1998-VII;Ege v. Turkey (dec.), no. 47117/99, 10 February 2004;Gençel v. Turkey (no. 53431/99, §§ 11-12, 23 October 2003;Içöz v. Turkey (dec.), no. 54919/00, 9 January 2003;Incal v. Turkey, judgment of 9 June 1998, Reports 1998-IV, § 74, § 82;Öcalan v. Turkey [GC], no. 46221/99, § 210, in fine, ECHR 2005-...;Özdemir v. Turkey, no. 59659/00, §§ 35-36, 6 February 2003;Özel v. Turkey, no. 42739/98, §§ 20-21, §§ 33-34, 7 November 2002;Rüzgar v. Turkey (dec.), no. 59246/00, 9 November 2004;Tanrikulu and Others v. Turkey (dec.), no. 45907/99, 22 October 2002;Tanrikulu and Others v. Turkey (dec.), nos. 29918/96, 29919/96 and 30169/96, 24 February 2005;Ükünç and Günes v. Turkey (dec.), no. 42775/98, 5 December 2000",,2,,Remainder inadmissible;Violation of Art. 6-1 (composition of the State security court);Not necessary to examine Art. 6-1 (other complaints);Pecuniary damage - claim dismissed;Non-pecuniary damage - finding of violation sufficient,3,,,,62227/00;42739/98;53431/99;45907/99;29918/96;29919/96;30169/96;47117/99;42775/98;54919/00;59659/00;42741/98;59246/00;46221/99,001-77674,3;5;5-1-c;5-3;5-1;6;6-1;8;8-1;9;9-1;14;29;29-3;35;35-1;41,,,5,HEJUD,4.785272,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.019096772940512e-16,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,96.0,96.0,96.0,96.0
3,ECLI:CE:ECHR:2021:0629JUD002945815,29458/15,MDA,ENG,GRIBINCEA V.,9;9-1;11;11-1,CASE OF A.O. FALUN DAFA AND OTHERS v. THE REPUBLIC OF MOLDOVA,False,29/06/2021 00:00:00,,,2,,"Violation of Article 9 - Freedom of thought, conscience and religion (Article 9-1 - Manifest religion or belief);Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of association)",3,,,,29458/15;33629/06;48848/07;59835/10,001-210690,9;9-1;11;11-1,,,5,HEJUD,4.7850375,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,8.019096772940512e-16,0.0,-0.0,-0.0,-0.0,1.0,0.0,0.0,96.0,96.0,96.0,96.0
4,ECLI:CE:ECHR:2013:0131JUD005061507,50615/07,FRA,ENG,DUHAMEL J.-P.,9;9-1,CASE OF ASSOCIATION DES CHEVALIERS DU LOTUS D'OR v. FRANCE,False,31/01/2013 00:00:00,,,2,,Violation of Article 9 - Freedom of thought conscience and religion (Article 9-1 - Manifest religion or belief),3,,,,,001-116477,9;9-1,,,23,HEJUD,4.7850375,0,1,0.008064516129032258,0.008064516129032258,0.0,0.008,1,0.0,0.07464846980976013,9.666666666666666,0.0,0.0,2.24326213126238e-11,0.0,-0.0,0.006203469939210658,0.006203469939210658,3.390625,0.0,1.0,32.75,32.5,33.0,32.5
5,ECLI:CE:ECHR:2018:0220JUD004225907,42259/07,RUS,ENG,KOSTROMINA K.,5;5-3;5-4;8;8-1;9;9-1;34,CASE OF BOYKO v. RUSSIA,False,20/02/2018 00:00:00,,,3,,"Violation of Article 5 - Right to liberty and security (Article 5-3 - Reasonableness of pre-trial detention);Violation of Article 5 - Right to liberty and security (Article 5-4 - Speediness of review);Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for family life;Respect for private life);Violation of Article 9 - Freedom of thought, conscience and religion (Article 9-1 - Freedom of religion);Violation of Article 34 - Individual applications (Article 34 - Hinder the exercise of the right of application)",3,,,,42259/07;51445/09;10341/07;49848/10;38623/03;7923/04;7064/05;25498/94;62936/00;78146/01;11138/10,001-180847,5;5-3;5-4;8;8-1;9;9-1;34,,,27,HEJUD,4.7850375,0,0,0.008064516129032258,0.0,0.008064516129032258,0.0,1,0.0,0.0,0.0,0.0,0.0,8.019096772940512e-16,0.0,0.00020340346931713036,-2.9337605167556912e-18,0.00020340346931712743,1.0,0.0,0.0,96.0,96.0,96.0,96.0
6,ECLI:CE:ECHR:2015:0210JUD001545207,15452/07,BGR,ENG,KISKA R.,9;9-1;13;13+9,CASE OF DIMITROVA v. BULGARIA,False,10/02/2015 00:00:00,,,2,,Violation of Article 9 - Freedom of thought conscience and religion (Article 9-1 - Manifest religion or belief);Violation of Article 13+9 - Right to an effective remedy (Article 9 - Freedom of thought conscience and religion;Article 9-1 - Manifest religion or belief),3,,,,15452/07;77185/01;50899/99;65187/10;48420/10;59842/10;51671/10;36516/10;44774/98;57785/00;30210/96,001-151006,9;9-1;9-2;13;13+9,,,7,HEJUD,4.785272,0,1,0.016129032258064516,0.008064516129032258,0.008064516129032258,0.008,2,0.0,0.008064516129032258,1.0,0.0,0.0,1.8443922577763184e-14,0.0,0.004748616530920651,0.0034408441598187704,0.008189460690739421,2.0,0.0,-0.030303030303030304,59.5,59.5,59.5,59.5
7,ECLI:CE:ECHR:2017:0323JUD004052408,40524/08,BGR,ENG,OVCHAROV S.,9;9-1,CASE OF GENOV v. BULGARIA,False,23/03/2017 00:00:00,,,2,,"Violation of Article 9 - Freedom of thought, conscience and religion (Article 9-1 - Freedom of religion) read in the light of Article 11 - (Art. 11) Freedom of assembly and association (Article 11-1 - Freedom of association)",3,,,,,001-172517,9;9-1;11;11-1,,,23,HEJUD,4.7850375,0,1,0.008064516129032258,0.008064516129032258,0.0,0.008,1,0.0,0.008064516129032258,1.0,0.0,0.0,1.8443922577763184e-14,0.0,-0.0,0.0015412093082991375,0.0015412093082991375,2.0,0.0,1.0,59.5,59.5,59.5,59.5
8,ECLI:CE:ECHR:2019:1205JUD001327408,13274/08,AZE,ENG,ASHUROV I.,10,CASE OF TAGIYEV AND HUSEYNOV v. AZERBAIJAN,False,05/12/2019 00:00:00,"Aydın Tatlav v. Turkey, no. 50692/99, 2 May 2006;Baka v. Hungary [GC], no. 20261/12, § 159, 23 June 2016;Bédat v. Switzerland [GC], no. 56925/08, § 48, ECHR 2016;Belkacem v. Belgium (dec.), no. 34367/14, §§ 29 37, 27 June 2017;Centre for Legal Resources on behalf of Valentin Câmpeanu v. Romania [GC], no. 47848/08, § 97, ECHR 2014;Chauvy and Others v. France, no. 64915/01, § 70, ECHR 2004 VI;Dmitriyevskiy v. Russia, no. 42168/06, § 113, 3 October 2017;E.S. v. Austria, no. 38450/12, 25 October 2018;Efendiyev v. Azerbaijan, no. 27304/07, § 60, 18 December 2014;Erdoğdu v. Turkey, no. 25723/94, ECHR 2000 VI;Ergezen v. Turkey, no. 73359/10, §§ 27-30, 8 April 2014;Fatullayev v. Azerbaijan, no. 40984/07, 22 April 2010;Giniewski v. France, no. 64016/00, § 43, ECHR 2006 I;Görmüş and Others v. Turkey, no. 49085/07, § 42, 19 January 2016;Gulub Atanasov v. Bulgaria, no. 73281/01, § 42, 6 November 2008;Gündüz v. Turkey, no. 35071/97, ECHR 2003 XI;Hajibeyli and Aliyev v. Azerbaijan, nos. 6477/08 and 10414/08, § 73, 19 April 2018;Haziyev v. Azerbaijan, no. 19842/15, § 48, 6 December 2018;İ.A. v. Turkey, no. 42571/98, ECHR 2005 VIII;Isayeva v. Azerbaijan, no. 36229/11, § 62, 25 June 2015;Jėčius v. Lithuania, no. 34578/97, § 41, ECHR 2000 IX;Karataş v. Turkey [GC], no. 23168/94, § 48, ECHR 1999 IV;Ksenz and Others v. Russia, nos. 45044/06 and 5 others, § 86, 12 December 2017;Maria Alekhina and Others v. Russia, no. 38004/12, § 262, 17 July 2018;Otto Preminger-Institut v. Austria, 20 September 1994, Series A no. 295 A;Paraskevopoulos v. Greece, no. 64184/11, § 40, 28 June 2018;Pentikäinen v. Finland [GC], no. 11882/10, § 87, ECHR 2015;Perinçek v. Switzerland [GC], no. 27510/08, ECHR 2015 (extracts);Pisarkiewicz v. Poland, no. 18967/02, §§ 30-33, 22 January 2008;ROJ TV A/S v. Denmark (dec.), no. 24683/14, §§ 34-42, 17 April 2018;Satakunnan Markkinapörssi Oy and Satamedia Oy v. Finland [GC], no. 931/13, § 167, 27 June 2017;Sekmadienis Ltd. v. Lithuania, no. 69317/14, § 74, 30 January 2018;Stern Taulats and Roura Capellera v. Spain, nos. 51168/15 and 51186/15, §§ 25-42, 13 March 2018;Wingrove v. the United Kingdom, 25 November 1996, § 58, Reports of Judgments and Decisions 1996 V;Yagublu v. Azerbaijan, no. 31709/13, § 68, 5 November 2015",,2,,Violation of Article 10 - Freedom of expression-{general};Pecuniary damage - claim dismissed (Article 41 - Pecuniary damage;Just satisfaction);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction),2,,,,13274/08;72611/14;34578/97;18967/02;73359/10;47848/08;45044/06;73281/01;36229/11;27510/08;42571/98;50692/99;11882/10;56925/08;20261/12;931/13;64016/00;69317/14;38450/12;35071/97;25723/94;49085/07;23168/94;64915/01;51168/15;51186/15;34367/14;24683/14;42168/06;38004/12;64184/11;40984/07;6477/08;10414/08;19842/15;27304/07;31709/13,001-198705,9;9-1;10;10-2;17;41,"<div class=""ExternalClass187CF91F30254A97A9503B2F163BD582"">Article 283 of the Criminal Code</div>",,23,HEJUD,4.7850375,1,1,0.016129032258064516,0.008064516129032258,0.008064516129032258,0.008,2,0.0,0.008064516129032258,1.0,0.0,0.0,1.8443922577763184e-14,0.0,0.00011377367913913449,0.0019246353108983906,0.0020384089900375253,2.0,0.0,-1.0,59.5,59.5,59.5,59.5
9,ECLI:CE:ECHR:2009:0319JUD002864803,28648/03,AUT,ENG,KOHLHOFER R. ;,14+9;14;9,CASE OF LANG v. AUSTRIA,True,19/03/2009 00:00:00,"Camp and Bourimi v. the Netherlands, no. 28369/95, § 34, ECHR 2000-X;Hasan and Chaush v. Bulgaria [GC], no. 30985/96, § 62, ECHR 2000-XI;Leyla Sahin v. Turkey [GC], no. 44774/98, §§ 104,105, ECHR 2005-XI, with further references;Religionsgemeinschaft der Zeugen Jehovas and Others v. Austria, no. 40825/98, 31 July 2008;Smith and Grady v. the United Kingdom, nos. 33985/96 and 33986/96, § 135, ECHR 1999-VI;Van Raalte v. the Netherlands, 21 February 1997, § 33, Reports of Judgments and Decisions 1997-I;Willis v. United Kingdom, no. 36042/97, § 39, ECHR 2002-IV",,2,8;58,Remainder inadmissible;Violation of Art. 14+9,2,,,,28648/03;42967/98;28369/95;44774/98;30985/96;36042/97;40825/98;33985/96;33986/96;49686/99;15243/04;1734/04;60654/00,001-91786,9;9-1;14;14+9,"<div class=""ExternalClassA94F07E312A249FFB26AD66BD29C07F6"">Section 24(3) of the Military Service Act ; The 1874 Recognition Act</div>",,4,HEJUD,4.7850375,1,1,0.04032258064516129,0.0,0.04032258064516129,0.0,5,0.0,0.0,0.0,0.0,0.0,8.019096772940512e-16,0.0,0.01212716322066064,-0.0,0.01212716322066064,1.0,0.0,0.0,96.0,96.0,96.0,96.0
