,ecli,appno,respondent,languageisocode,representedby,violation,docname,separateopinion,judgementdate,scl,publishedby,doctypebranch,applicability,conclusion,importance,externalsources,rulesofcourt,referencedate,extractedappno,itemid,article,issue,nonviolation,originatingbody,doctype,rank,year,importance_inverted,doctypebranch_inverted,degree_centrality,in_degree_centrality,out_degree_centrality,relative_in_degree_centrality,core_number,betweenness_centrality,closeness_centrality,harmonic_centrality,current_flow_betweenness,current_flow_closeness,eigenvector_centrality,pagerank,hits_hub,hits_authority,hits_combined,trophic_level,disruption,composite_ranking_importance_weight_composite_ranking,composite_ranking_importance_threshold_composite_ranking,composite_ranking_doctypebranch_weight_composite_ranking,composite_ranking_doctypebranch_threshold_composite_ranking,correlation_degree_centrality_importance,correlation_degree_centrality_doctypebranch,correlation_in_degree_centrality_importance,correlation_in_degree_centrality_doctypebranch,correlation_out_degree_centrality_importance,correlation_out_degree_centrality_doctypebranch,correlation_betweenness_centrality_importance,correlation_betweenness_centrality_doctypebranch,correlation_closeness_centrality_importance,correlation_closeness_centrality_doctypebranch,correlation_core_number_importance,correlation_core_number_doctypebranch,correlation_relative_in_degree_centrality_importance,correlation_relative_in_degree_centrality_doctypebranch,correlation_eigenvector_centrality_importance,correlation_eigenvector_centrality_doctypebranch,correlation_pagerank_importance,correlation_pagerank_doctypebranch,correlation_hits_hub_importance,correlation_hits_hub_doctypebranch,correlation_hits_authority_importance,correlation_hits_authority_doctypebranch,correlation_harmonic_centrality_importance,correlation_harmonic_centrality_doctypebranch,correlation_disruption_importance,correlation_disruption_doctypebranch,correlation_composite_ranking_importance_weight_composite_ranking_importance,correlation_composite_ranking_importance_weight_composite_ranking_doctypebranch,correlation_composite_ranking_importance_threshold_composite_ranking_importance,correlation_composite_ranking_importance_threshold_composite_ranking_doctypebranch,correlation_composite_ranking_doctypebranch_weight_composite_ranking_importance,correlation_composite_ranking_doctypebranch_weight_composite_ranking_doctypebranch,correlation_composite_ranking_doctypebranch_threshold_composite_ranking_importance,correlation_composite_ranking_doctypebranch_threshold_composite_ranking_doctypebranch
0,ECLI:CE:ECHR:1961:0701JUD000033257,332/57,IRL,ENG,,,CASE OF LAWLESS v. IRELAND (No. 3),True,01/07/1961 00:00:00,"No. 250/57, Communist Party of Germany v. Federal Republic of Germany, Dec. 20.07.57, Yearbook 1, p. 222",A3,2,,Questions of procedure rejected;No violation of Art. 7,1,"Offences against the State Act (1939) No. 13, Sections 21, 30;Offences against the State (Amendment) Act 1940, Section 4, Part II;Proclamation of 5 July 1957 (Official Gazette, 8 July 1957);Senior Officials' Report to the Committee of Ministers, (Doc. CM/WP IV (50) 19, p. 14)",,13/04/1960 00:00:00,332/57;250/57,001-57518,17;5;5-1-b;5-1-c;5-3;6;7;7-1;15,"<div class=""ExternalClassB8FD690280004CBF845C8A13141FCBCA"">Offences against the State (Amendment) Act 1940, Section 4</div>",7,9,HEJUD,4.785272,1961,2,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4520564763417015e-21,0.0014380837764768264,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000001005,1000.0,0.2553012449042264,0.3262106722772848,0.303991730155177,0.2770286410814109,0.04521290926213741,0.17101203625490452,0.18351081735055766,0.20359089926983448,0.32205263656794964,0.28022828520418663,0.21899432688868664,0.2899024682334416,0.303991730155177,0.2770286410814109,0.2690806790097183,0.2558062009517185,0.2758153761579122,0.26494940584964677,0.048650773414461584,0.1341942696003764,0.24243114685147488,0.22340289269308009,0.32274675569438493,0.27990781916258645,0.19429039249967672,0.12353512643332627,0.32289703384095153,0.27974299290290283,0.32342496771331525,0.2802312205204646,0.3387523714775956,0.353972533154351,0.2565169953214331,0.32727325013472064
1,ECLI:CE:ECHR:1971:0618JUD000283266,2832/66;2835/66;2899/66,BEL,ENG,,5;5-4,"CASE OF DE WILDE, OOMS AND VERSYP v. BELGIUM",True,18/06/1971 00:00:00,"Belgian linguistic case judgment of 9 February 1967, Series A no. 5, p. 18;Lawless judgment of 14 November 1960, Series A no. 1, p. 11;Stögmüller judgment of 10 November 1969, Series A no. 9, pp. 41, 42, paras. 8, 11;Matznetter judgment of 10 November 1969, Series A no. 10, p. 32, para. 6;De Becker judgment of 27 March 1962, Series A no. 4, p. 26;Neumeister judgment of 27 June 1968, Series A no. 8, p. 44, para. 24;Lawless judgment of 1 July 1961, Series A no. 3, p. 54, para. 19",A12,2,32;53,Preliminary objection partially allowed (non-exhaustion of domestic remedies);Violation of Art. 5-4;No violation of Art. 5-1;No violation of Art. 4;No violation of Art. 3;No violation of Art. 8;No violation of Art. 13;Just satisfaction reserved,1,"Regent's Decree of 23 August 1948, Article 4;Belgian Act of 1891, Sections 6, 8, 12, 13, 15, 16, 17, 18;Belgian Criminal Code, Articles 342-344, 47;Royal Decree of 20 December 1963, Article 118 et seq;Act of 1 May 1849, Section 3;Royal Decree of 21 May 1965, Article 24;Vleminckx case, 21 December 1951",,24/10/1969 00:00:00,2832/66;2835/66;2899/66,001-57606,35;35-1;32;5;5-1;5-1-e;5-3;5-4;6;7;7-1;4;4-2;4-3-a;8;8-1;8-2;3;13,"<div class=""ExternalClass78BDE05665ED4F71A8CACEC9817022C9"">Belgian Act of 1891</div>",5;5-1;4;3;8;13,15,HEJUD,4.785272,1971,2,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4520564763417015e-21,0.0014380837764768264,-0.0,-5.094393681954796e-18,-5.094393681954796e-18,1.0,0.0,1000.0000000000999,1000.0,1000.0000000001005,1000.0,0.2553012449042264,0.3262106722772848,0.303991730155177,0.2770286410814109,0.04521290926213741,0.17101203625490452,0.18351081735055766,0.20359089926983448,0.32205263656794964,0.28022828520418663,0.21899432688868664,0.2899024682334416,0.303991730155177,0.2770286410814109,0.2690806790097183,0.2558062009517185,0.2758153761579122,0.26494940584964677,0.048650773414461584,0.1341942696003764,0.24243114685147488,0.22340289269308009,0.32274675569438493,0.27990781916258645,0.19429039249967672,0.12353512643332627,0.32289703384095153,0.27974299290290283,0.32342496771331525,0.2802312205204646,0.3387523714775956,0.353972533154351,0.2565169953214331,0.32727325013472064
2,ECLI:CE:ECHR:1989:0707JUD001087384,10873/84,SWE,ENG,,6;6-1,CASE OF TRE TRAKTÖRER AKTIEBOLAG v. SWEDEN,True,07/07/1989 00:00:00,"Golder judgment of 21 February 1975, Series A no. 18, p. 18, para. 36;Marckx judgment of 13 June 1979, Series A no. 31, pp. 27-28, para. 63;Sporrong and Lönnroth judgment of 23 September 1982, Series A no. 52, p. 24, para. 61, p. 26, para. 69;Benthem judgment of 23 October 1985, Series A no. 97, pp. 14-15, para. 32, p. 16, para. 34;James and Others judgment of 21 February 1986, Series A no. 98, p. 17, para. 37, p. 22, para. 50;Lithgow and Others judgment of 8 July 1986, Series A no. 102, p. 46, para. 106;Pudas judgment of 27 October 1987, Series A no. 125-A, p. 14, para. 31, p. 15, paras. 34, 35, p. 16, para. 37, p. 17, para. 43;Neves e Silva judgment of 27 April 1989, Series A no. 153, p. 14, para. 37;Eriksson judgment of 22 June 1989, Series A no. 156, para. 62",A159,2,41;43;48;53;60,Violation of Art. 6-1;No violation of P1-1;Not necessary to examine Art. 13;Pecuniary damage - claim dismissed;Costs and expenses award - domestic proceedings;Costs and expenses award - Convention proceedings,1,Act of 1977 on the Sale of Beverages;Ordinance on the Sale of Beverages;Tort Liability Act,,14/03/1988 00:00:00,10873/84,001-57586,6;6-1;6-2;7;13;P1-1;P1-1-1;41,"<div class=""ExternalClassB00F4F0F9E154F16BA3F532622F191C6"">Act of 1977 on the Sale of Beverages ; Ordinance on the Sale of Beverages</div>",,9,HEJUD,4.785272,1989,2,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4520564763417015e-21,0.0014380837764768264,-0.0,-1.273598420488699e-18,-1.273598420488699e-18,1.0,0.0,1000.0000000000999,1000.0,1000.0000000001005,1000.0,0.2553012449042264,0.3262106722772848,0.303991730155177,0.2770286410814109,0.04521290926213741,0.17101203625490452,0.18351081735055766,0.20359089926983448,0.32205263656794964,0.28022828520418663,0.21899432688868664,0.2899024682334416,0.303991730155177,0.2770286410814109,0.2690806790097183,0.2558062009517185,0.2758153761579122,0.26494940584964677,0.048650773414461584,0.1341942696003764,0.24243114685147488,0.22340289269308009,0.32274675569438493,0.27990781916258645,0.19429039249967672,0.12353512643332627,0.32289703384095153,0.27974299290290283,0.32342496771331525,0.2802312205204646,0.3387523714775956,0.353972533154351,0.2565169953214331,0.32727325013472064
3,ECLI:CE:ECHR:1991:0218JUD001231386,12313/86,BEL,ENG,,8,CASE OF MOUSTAQUIM v. BELGIUM,True,18/02/1991 00:00:00,"Eckle judgment of 15 July 1982, Series A no. 51, pp. 30-31, para. 66;Abdulaziz, Cabales and Balkandali judgment of 28 May 1985, Series A no. 94, p. 34, para. 67;Berrehab judgment of 21 June 1988, Series A no. 138, pp. 15-16, paras. 28-29;Marckx judgment of 13 June 1979, Series A no. 31, pp. 15-16, para. 32",A193,2,,Violation of Art. 8;No violation of Art. 14+8;Not necessary to examine Art. 3 and 7;Non-pecuniary damage - financial award;Costs and expenses award - domestic proceedings;Costs and expenses award - Convention proceedings,1,,,14/12/1989 00:00:00,12313/86,001-57652,8;8-1;8-2;14+8;14;3;7;41,"<div class=""ExternalClass4607F65495184481BC2DE3A7D917E161"">Act of 15 December 1980 on the entry, residence, settlement and expulsion of aliens, Sections 20, 21</div>",14+8;14;8,9,HEJUD,4.7850375,1991,2,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4520564763417015e-21,0.0014380837764768264,-0.0,-0.0,-0.0,1.0,0.0,1000.0000000000999,1000.0,1000.0000000001005,1000.0,0.2553012449042264,0.3262106722772848,0.303991730155177,0.2770286410814109,0.04521290926213741,0.17101203625490452,0.18351081735055766,0.20359089926983448,0.32205263656794964,0.28022828520418663,0.21899432688868664,0.2899024682334416,0.303991730155177,0.2770286410814109,0.2690806790097183,0.2558062009517185,0.2758153761579122,0.26494940584964677,0.048650773414461584,0.1341942696003764,0.24243114685147488,0.22340289269308009,0.32274675569438493,0.27990781916258645,0.19429039249967672,0.12353512643332627,0.32289703384095153,0.27974299290290283,0.32342496771331525,0.2802312205204646,0.3387523714775956,0.353972533154351,0.2565169953214331,0.32727325013472064
4,ECLI:CE:ECHR:1993:0525JUD001430788,14307/88,GRC,ENG,,9,CASE OF KOKKINAKIS v. GREECE,True,25/05/1993 00:00:00,"Kjeldsen, Busk Madsen and Pedersen v. Denmark judgment of 7 December 1976, Series A no. 23, p. 28, para. 54;de Geouffre de la Pradelle v. France judgment of 16 December 1992, Series A no. 253-B, p. 42, para. 31;Müller and others v. Switzerland judgment of 24 May 1988, Series A no. 133, p. 20, para. 29;Hadjianastassiou v. Greece judgment of 16 December 1992, Series A no. 252, p. 18, para. 42;Barfod v. Denmark judgment of 22 February 1989, Series A no. 149, p. 12, para. 28",A260-A,2,,Violation of Art. 9;No violation of Art. 7;Not necessary to examine Art. 10;Not necessary to examine Art. 14+9;Non-pecuniary damage - financial award;Costs and expenses award - domestic proceedings;Costs and expenses award - Convention proceedings,1,,,21/02/1992 00:00:00,14307/88;1938/39,001-57827,7;7-1;9;9-1;9-2;10;10-1;14;41;14+9,"<div class=""ExternalClassA942EC17EE0E40CC819459A033DD03A3"">Constitution, Articles 3, 13 ; Law no. 1363/1938, Section 4 ; Law no. 1672/1939, Section 2 ; Supreme Administrative Court, judgment no. 2276/1953 ; Court of Cassation, judgment no. 997/1975</div>",7,9,HEJUD,4.785272,1993,2,1,0.011834319526627219,0.011834319526627219,0.0,0.011764705882352941,2,0.0,0.12097665647961506,22.11666666666666,0.0,0.0,3.023464689915223e-08,0.0017826597663836024,-0.0,0.004298297434257634,0.004298297434257634,2.7428533231820613,1.0,353.5882352942176,353.5882352941177,520.4826413183464,868.9255319148936,0.2553012449042264,0.3262106722772848,0.303991730155177,0.2770286410814109,0.04521290926213741,0.17101203625490452,0.18351081735055766,0.20359089926983448,0.32205263656794964,0.28022828520418663,0.21899432688868664,0.2899024682334416,0.303991730155177,0.2770286410814109,0.2690806790097183,0.2558062009517185,0.2758153761579122,0.26494940584964677,0.048650773414461584,0.1341942696003764,0.24243114685147488,0.22340289269308009,0.32274675569438493,0.27990781916258645,0.19429039249967672,0.12353512643332627,0.32289703384095153,0.27974299290290283,0.32342496771331525,0.2802312205204646,0.3387523714775956,0.353972533154351,0.2565169953214331,0.32727325013472064
5,ECLI:CE:ECHR:1995:0209JUD001744090,17440/90,GBR,ENG,,7,CASE OF WELCH v. THE UNITED KINGDOM,True,09/02/1995 00:00:00,"Van Droogenbroeck v. Belgium judgment of 24 June 1982, Series A no. 50, pp. 20-21, para. 38;Duinhof and Duijf v. the Netherlands judgment of 22 May 1984, Series A no. 79, pp. 15-16, para. 34;Campbell and Fell v. the United Kingdom judgment of 28 June 1984, Series A no. 80, pp. 37-38, para. 72;Demicoli v. Malta judgment of 27 August 1991, Series A no. 210, pp. 15-16, para. 31;X v. France judgment of 31 March 1992, Series A no. 234-C, pp. 97-98, para. 28",A307-A,2,,Violation of Art. 7;Costs and expenses award - Convention proceedings;Pecuniary damage - reserved,1,"Supreme Court of the United States, Austin and Alexander v. the United States, dec. 28.6.1993, 125 LEd 2d 441 and 488",,15/01/1994 00:00:00,17440/90,001-57927,7;7-1;41,"<div class=""ExternalClassE2B8FEED90794E41ABBCEF65B7891EC0"">Drug Trafficking Offences Act 1986, Articles 1 para. 1, 2 para. 3 ; Powers of Criminal Courts Act 1973, section 31 ; Criminal Justice (International Co-operation) Act 1990 ; Court of Appeal, R. V. Porter, Criminal Appeal Reports, 1990, no. 12, p. 377 ; House of Lords, R. v. Menocal, Weekly Law Reports, 1979, no. 2, p. 876 ; Court of Appeal, R. v. Dickens, Criminal Appeal Reports, 1990, no. 91, p. 164 ; Court of Appeal, In Re Lorenzo Barretto, dec. 19.10.1993 ; High Court, In Re Lorenzo Barretto, dec. 30.11.1992</div>",,9,HEJUD,4.785272,1995,2,1,0.005917159763313609,0.005917159763313609,0.0,0.0058823529411764705,1,0.0,0.027002250187515627,5.733333333333334,0.0,0.0,1.7663102485402767e-14,0.0017720522785270362,-0.0,0.0005754548536308484,0.0005754548536308484,3.583333333333333,1.0,628.437506562192,588.6470588235294,780.5430142561414,953.9468085106383,0.2553012449042264,0.3262106722772848,0.303991730155177,0.2770286410814109,0.04521290926213741,0.17101203625490452,0.18351081735055766,0.20359089926983448,0.32205263656794964,0.28022828520418663,0.21899432688868664,0.2899024682334416,0.303991730155177,0.2770286410814109,0.2690806790097183,0.2558062009517185,0.2758153761579122,0.26494940584964677,0.048650773414461584,0.1341942696003764,0.24243114685147488,0.22340289269308009,0.32274675569438493,0.27990781916258645,0.19429039249967672,0.12353512643332627,0.32289703384095153,0.27974299290290283,0.32342496771331525,0.2802312205204646,0.3387523714775956,0.353972533154351,0.2565169953214331,0.32727325013472064
6,ECLI:CE:ECHR:1995:0608JUD001591789,15917/89,FRA,ENG,,7;7-1,CASE OF JAMIL v. FRANCE,False,08/06/1995 00:00:00,"Engel and Others v. the Netherlands judgment of 8 June 1976, Series A no. 22, p. 35, para. 82;Öztürk v. Germany judgment of 21 February 1984, Series A no. 73, p. 20, para. 53;Welch v. the United Kingdom judgment of 9 February 1995, Series A no. 307-A, p. 13, para. 27, para. 28",A317-B,2,54,Violation of Art. 7-1;Non-pecuniary damage - finding of violation sufficient;Costs and expenses award - domestic proceedings;Costs and expenses award - Convention proceedings,1,,,13/04/1994 00:00:00,15917/89,001-57929,7;7-1;41,"<div class=""ExternalClassC5C681C4F012473A8ED5D133298D9A33"">Code of Criminal Procedure (CCP), Articles 706-31, 749, 750 ; Law no. 92-1336 of 16 December 1992 on the entry into force of the new Criminal Code; Criminal Code, Articles 222-34, 222-38 ; Customs Code, Articles 414, 382, 388 ; Public Health Code, Article L. 627-6 ; Law no. 87-1157 of 31 December 1987 on the Prevention of Drug Trafficking ; Law of 22 July 1867 ; Law of 10 March 1927 ; Law no. 93-2 of 4 January 1993 ; Court of Cassation, judgment of 24 October 1994 ; Court of Cassation, judgment of 4 January 1995 ; Court of Cassation, judgment of 25 July 1991, Juris-classeur périodique 1991, IV, 383</div>",,9,HEJUD,4.785272,1995,2,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4520564763417015e-21,0.0014380837764768264,-0.0,-1.273598420488699e-18,-1.273598420488699e-18,1.0,0.0,1000.0000000000999,1000.0,1000.0000000001005,1000.0,0.2553012449042264,0.3262106722772848,0.303991730155177,0.2770286410814109,0.04521290926213741,0.17101203625490452,0.18351081735055766,0.20359089926983448,0.32205263656794964,0.28022828520418663,0.21899432688868664,0.2899024682334416,0.303991730155177,0.2770286410814109,0.2690806790097183,0.2558062009517185,0.2758153761579122,0.26494940584964677,0.048650773414461584,0.1341942696003764,0.24243114685147488,0.22340289269308009,0.32274675569438493,0.27990781916258645,0.19429039249967672,0.12353512643332627,0.32289703384095153,0.27974299290290283,0.32342496771331525,0.2802312205204646,0.3387523714775956,0.353972533154351,0.2565169953214331,0.32727325013472064
7,ECLI:CE:ECHR:1995:1122JUD002019092,20190/92,GBR,ENG,,,CASE OF C.R. v. THE UNITED KINGDOM,False,22/11/1995 00:00:00,"Kokkinakis v. Greece judgment of 25 May 1993, Series A no. 260-A, p. 22, para. 52;Kemmache v. France (no. 3) judgment of 24 November 1994, Series A no. 296-C, pp. 86-87, para. 37;Tolstoy Miloslavsky v. the United Kingdom judgment of 13 July 1995, Series A no. 316-B, pp. 71-72, para. 37",A335-C,2,54,No violation of Art. 7-1,1,"Sexual Offences Act 1956, section 1 (1);Criminal Justice and Public Order Act 1994;R. v. Clarence [1888] 22 Queen's Bench Division 23, [1886-90] All England Law Reports 113;R. v. Clarke [1949] 2 All England Law Reports 448;R. v. Clarke [1949] 33 Criminal Appeal Reports 216;R. v. Miller [1954] 2 All England Law Reports 529, [1954] 2 Queens Bench Division 282;R. v. Reid [1972] 2 All England Law Reports 1350;R. v. O'Brien [1974] 3 All England Law Reports 663;R. v. Steele, Court of Appeal [1976] 65 Criminal Appeal Reports 22;R. v. Roberts, Court of Appeal [1986] Criminal Law Reports 188;R. v. Kowalski [1987] 86 Criminal Appeal Reports 339;R. v. C. judgment of 5 November 1990, [1991] 1 All England Law Reports 755;R. v. J. judgment of 20 November 1990, [1991] 1 All England Law Reports 759;R. v. S. judgment of 15 January 1991;Sir Matthew Hale CJ, History of the Pleas of the Crown, 1736;Archbold on Criminal Pleadings, Evidence and Practice, 1822, p. 259;Working Paper 116 ""Rape within Marriage"", 1990, Law Commission, paras. 2.8, 2.11, 4.1-4, 4.11, 5.2",,09/09/1994 00:00:00,20190/92,001-57955,7;7-1;5;5-1-c;10;10-2,"<div class=""ExternalClassA25A00C29E5E4329A670CF64193F3604"">Sexual Offences (Amendment) Act 1976, section 1 (1) (a) ; Court of Appeal, Criminal Division, R. v. R. judgment of 14 March 1991, [1991] 2 All England Law Reports 257 ; House of Lords, R. v. R. judgment of 23 October 1991, [1991] 4 All England Law Reports 481</div>",7;7-1,9,HEJUD,4.785272,1995,2,1,0.011834319526627219,0.011834319526627219,0.0,0.011764705882352941,2,0.0,0.011834319526627219,2.0,0.0,0.0,9.147955800952724e-19,0.0028826179521223706,-0.0,0.002778401868582573,0.002778401868582573,2.5,1.0,811.9529411765706,811.9529411764706,835.9784647608117,868.9255319148936,0.2553012449042264,0.3262106722772848,0.303991730155177,0.2770286410814109,0.04521290926213741,0.17101203625490452,0.18351081735055766,0.20359089926983448,0.32205263656794964,0.28022828520418663,0.21899432688868664,0.2899024682334416,0.303991730155177,0.2770286410814109,0.2690806790097183,0.2558062009517185,0.2758153761579122,0.26494940584964677,0.048650773414461584,0.1341942696003764,0.24243114685147488,0.22340289269308009,0.32274675569438493,0.27990781916258645,0.19429039249967672,0.12353512643332627,0.32289703384095153,0.27974299290290283,0.32342496771331525,0.2802312205204646,0.3387523714775956,0.353972533154351,0.2565169953214331,0.32727325013472064
8,ECLI:CE:ECHR:1995:1122JUD002016692,20166/92,GBR,ENG,,,CASE OF S.W. v. THE UNITED KINGDOM,False,22/11/1995 00:00:00,"Kokkinakis v. Greece judgment of 25 May 1993, Series A no. 260-A, p. 22, para. 52;Kemmache v. France (no. 3) judgment of 24 November 1994, Series A no. 296-C, pp. 86-87, para. 37;Tolstoy Miloslavsky v. the United Kingdom judgment of 13 July 1995, Series A no. 316-B, pp. 71-72, para. 37",A335-B,2,54,No violation of Art. 7-1,1,"Offences against the Person Act 1861, sections 16, 47;Sexual Offences Act 1956, section 1 (1);Criminal Justice and Public Order Act 1994;Court of Justice of the European Communities in R. v. Kent Kirk European Court Reports [1984] 2689;R. v. Clarence [1888] 22 Queen's Bench Division 23, [1886-90] All England Law Reports 113;R. v. Clarke [1949] 2 All England Law Reports 448;R. v. Clarke [1949] 33 Criminal Appeal Reports 216;R. v. Miller [1954] 2 All England Law Reports 529, [1954] 2 Queens Bench Division 282;R. v. Reid [1972] 2 All England Law Reports 1350;R. v. O'Brien [1974] 3 All England Law Reports 663;R. v. Steele, Court of Appeal [1976] 65 Criminal Appeal Reports 22;R. v. Roberts, Court of Appeal [1986] Criminal Law Reports 188;R. v. Kowalski [1987] 86 Criminal Appeal Reports 339;R. v. R. judgment of 30 July 1990, Crown Court, [1991] 1 All England Law Reports, 747;R. v. C. judgment of 5 November 1990, [1991] 1 All England Law Reports 755;R. v. J. judgment of 20 November 1990, [1991] 1 All England Law Reports 759;R. v. S. judgment of 15 January 1991;Sir Matthew Hale CJ, History of the Pleas of the Crown, 1736;Archbold on Criminal Pleadings, Evidence and Practice, 1822, p. 259;Working Paper 116 ""Rape within Marriage"", 1990, Law Commission, paras. 2.8, 2.11, 4.1-4, 4.11, 5.2",,09/09/1994 00:00:00,20166/92;20190/92,001-57965,7;7-1;5;5-1-c;10;10-2,"<div class=""ExternalClassCCA46A37E7684B2BB6555F23FE61DD8D"">Sexual Offences (Amendment) Act 1976, section 1 (1) (a) ; Court of Appeal, Criminal Division, R. v. R. judgment of 14 March 1991, [1991] 2 All England Law Reports 257 ; House of Lords, R. v. R. judgment of 23 October 1991, [1991] 4 All England Law Reports 481</div>",7;7-1,9,HEJUD,4.785272,1995,2,1,0.011834319526627219,0.005917159763313609,0.005917159763313609,0.0058823529411764705,2,0.0,0.005917159763313609,1.0,0.0,0.0,5.0821976671959564e-20,0.0014782655336652083,0.00011963792585763463,0.0027665944300516976,0.0028862323559093322,2.0,-1.0,929.4823529412766,929.4823529411765,902.942208648977,868.9255319148936,0.2553012449042264,0.3262106722772848,0.303991730155177,0.2770286410814109,0.04521290926213741,0.17101203625490452,0.18351081735055766,0.20359089926983448,0.32205263656794964,0.28022828520418663,0.21899432688868664,0.2899024682334416,0.303991730155177,0.2770286410814109,0.2690806790097183,0.2558062009517185,0.2758153761579122,0.26494940584964677,0.048650773414461584,0.1341942696003764,0.24243114685147488,0.22340289269308009,0.32274675569438493,0.27990781916258645,0.19429039249967672,0.12353512643332627,0.32289703384095153,0.27974299290290283,0.32342496771331525,0.2802312205204646,0.3387523714775956,0.353972533154351,0.2565169953214331,0.32727325013472064
9,ECLI:CE:ECHR:1995:0927JUD001531289,15312/89,FRA,ENG,,,CASE OF G. v. FRANCE,False,27/09/1995 00:00:00,"Müller and Others v. Switzerland judgment of 24 May 1988, Series A no. 133, p. 20, para. 29;Salabiaku v. France judgment of 7 October 1988, Series A no. 141-A, pp. 16-17, para. 29;Powell and Rayner v. the United Kingdom judgment of 21 February 1990, Series A no. 172, pp. 13-14, para. 29;Helmers v. Sweden judgment of 29 October 1991, Series A no. 212-A, p. 13, para. 25;Kokkinakis v. Greece judgment of 25 May 1993, Series A no. 260-A, p. 22, para. 52",A325-B,2,,Lack of jurisdiction (complaint inadmissible);No violation of Art. 7-1,2,"Declaration of the Rights of Man and the Citizen of 1789, Article 8;United Nations Covenant on Civil and Political Rights, Article 15",,09/09/1994 00:00:00,15312/89,001-57968,6;6-1;7;7-1;5;5-1-c,"<div class=""ExternalClass8087D8046D354036A2B9752B7ADAA16F"">Law no. 80-1041 of 23 December 1980 (entered into force on 24 December 1980), amending Articles 332 and 333 of the Criminal Code; Criminal Code, Articles 5, 177 1°, 331, 332, 333; Code of Criminal Procedure, Article 593; Conseil constitutionnel, decision of 19-20 January 1981 (decision 80-127 DC, Rec. 15); Court of Cassation, Criminal Division, judgments of 5 July 1838, 27 September 1860, 25 June 1857, 27 December 1883 and 17 November 1960, Bulletins nos. 191, 219, 240, 295 and 528; Court of Cassation, Criminal Division, judgments of 25 September 1890, Bulletin no. 196, of 30 October 1925, Recueil Dalloz 1926, p. 6, of 25 March 1927, Recueil Dalloz 1927, p. 287 and of 7 November 1931, Recueil Dalloz 1931, p. 559</div>",7;7-1,9,HEJUD,4.785272,1995,1,1,0.005917159763313609,0.005917159763313609,0.0,0.0058823529411764705,1,0.0,0.005917159763313609,1.0,0.0,0.0,5.0821976671959564e-20,0.0015519320885105747,-0.0,0.0014737834732030826,0.0014737834732030826,2.0,1.0,929.4823529412766,929.4823529411765,939.9242257182207,953.9468085106383,0.2553012449042264,0.3262106722772848,0.303991730155177,0.2770286410814109,0.04521290926213741,0.17101203625490452,0.18351081735055766,0.20359089926983448,0.32205263656794964,0.28022828520418663,0.21899432688868664,0.2899024682334416,0.303991730155177,0.2770286410814109,0.2690806790097183,0.2558062009517185,0.2758153761579122,0.26494940584964677,0.048650773414461584,0.1341942696003764,0.24243114685147488,0.22340289269308009,0.32274675569438493,0.27990781916258645,0.19429039249967672,0.12353512643332627,0.32289703384095153,0.27974299290290283,0.32342496771331525,0.2802312205204646,0.3387523714775956,0.353972533154351,0.2565169953214331,0.32727325013472064
