rulesofcourt,applicability,judgementdate,article,respondent,violation,separateopinion,externalsources,referencedate,appno,docname,extractedappno,ecli,conclusion,doctypebranch,issue,representedby,doctype,importance,nonviolation,languageisocode,publishedby,scl,originatingbody,itemid,rank
,,,6;6-1;13;P1-1;35;35-1,SWE,,,,,11830/85,WIKSTRÖM v. SWEDEN,11830/85;1984/85;11763/85;11764/85;11765/85;11766/85;11767/85;12091/86;9599/81;12810/87,ECLI:CE:ECHR:1989:0309DEC001183085,Inadmissible,DECCOMMISSION,"<div class=""ExternalClass6550AF73377548E587C643FBADA7C6C7"">Fishing Rights Act ; Act on Compensation for Interferences with Private Fishing Rights (lagen om ersättning för intrång i enskild fiskerätt)</div>",GRENNBERG ; B. ; Patent Attorney ; Stockholm,HEDEC,4,,ENG,,"Eur. Court H.R. James and Others judgment of 21 February 1986, Series A no. 98, p. 46, para. 81",21.0,001-1000,2.7841494
,,29/07/2010 00:00:00,3;35;35-1;35-3-a;41;P4-3,CYP,3,False,,,14030/03,CASE OF SHCHUKIN AND OTHERS v. CYPRUS,14030/03;12/02;33/02;242/72;56003/00;57942/00;25803/94;48130/99;29462/95;50222/99;27526/95;31247/96;26772/95;10309/03;44093/98;51564/99;24833/94;30210/96;21713/06;16837/02;11192/84;48321/99;57575/00;57574/00;19373/92;14139/03,ECLI:CE:ECHR:2010:0729JUD001403003,Remainder inadmissible (Art. 35) Admissibility criteria;(Art. 35-1) Exhaustion of domestic remedies;(Art. 35-3-a) Ratione materiae;No violation of Article 3 - Prohibition of torture (Article 3 - Degrading treatment;Inhuman treatment) (Substantive aspect);Violation of Article 3 - Prohibition of torture (Article 3 - Effective investigation) (Procedural aspect);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage),CHAMBER,,SLUSAREVSKIY M. V.,HEJUD,3,3,ENG,,"Abbasi v. Cyprus (dec.), no. 21713/06, 5 July 2007;Akdivar and Others v. Turkey, 16 September 1996, Reports of Judgments and Decisions 1996-IV;Aksoy v. Turkey, 18 December 1996, Reports of Judgments and Decisions 1996-VI;Arat v. Turkey, no. 10309/03, 10 November 2009;Asan and Others v. Turkey, no. 56003/00, 31 July 2007;Assenov and Others v. Bulgaria, 28 October 1998, Reports of Judgments and Decisions 1998-VIII;Bolat v. Russia, no. 14139/03, ECHR 2006-XI;Çelik and Imret v. Turkey, no. 44093/98, 26 October 2004;Conka v. Belgium (no. 51564/99, ECHR 2002-I;Guerra and Others v. Italy, 19 February 1998, Reports of Judgments and Decisions 1998-I;Günaydin v. Turkey, no. 27526/95, 13 October 2005;Handyside v. the United Kingdom, 7 December 1976, Series A no. 24;Ivan Vasilev v. Bulgaria, no. 48130/99, 12 April 2007;Khashiyev and Akayeva v. Russia, nos. 57942/00, 24 February 2005;Krastanov v. Bulgaria, no. 50222/99, 30 September 2004;Kudla v. Poland [GC], no. 30210/96, ECHR 2000-XI;Labita v. Italy [GC], no. 26772/95, ECHR 2000-IV;Leander v. Sweden, 26 March 1987, Series A no. 116;Matthews v. the United Kingdom [GC], no. 24833/94, ECHR 1999-I;Montion v. France, no. 11192/84, Commission decision of 14 May 1987, Decisions and Reports (DR) 52, p. 235;Ostojic v. Croatia (dec.), no. 16837/02, 26 September 2002;Raninen v. Finland, 16 December 1997, Reports of Judgments and Decisions 1997-VIII;Rehbock v. Slovenia, no. 29462/95, ECHR 2000-XII;Ribitsch v. Austria, 4 December 1995, Series A no. 336;Sejdovic and Sulejmanovic (dec.), no. 57575/00, 14 March 2002;Selmouni v. France [GC], no. 25803/94, ECHR 1999-V;Slivenko v. Latvia (dec.) [GC], no. 48321/99, ECHR 2002-II;Sulejmanovic and Sultanovic v. Italy (dec.), no. 57574/00, 14 March 2002;Talat Tepe v. Turkey, no. 31247/96, 21 December 2004;Voulfovitch and Oulianova v. Sweden, no. 19373/92, Commission decision of 13 January 1993, Decisions and Reports (DR) 74, p. 199;Yasa v. Turkey, 2 September 1998, Reports of Judgments and Decisions s 1998-VI",4.0,001-100093,2.7841494
,,,5;5-2;5-1;5-4;6;6-1;6-3-a;35;35-1,AUT,,,,,11894/85,TOTH v. AUSTRIA,11894/85,ECLI:CE:ECHR:1989:0508DEC001189485,Partly admissible;Partly inadmissible,DECCOMMISSION,,HERMANN ; K. ; Lawyer ; Graz,HEDEC,4,,ENG,"D.R. No. 61, p. 156","Eur. Court H.R. Corigliano judgment of 10 December 1982, Series A no. 57, p. 14, para. 37;Wemhoff judgment of 27 June 1968, Series A no. 7 p. 27 para. 20",21.0,001-1001,2.7841494
,,14/09/2010 00:00:00,3;35;35-1;41,ROU,3,False,,,37186/03,CASE OF FLOREA v. ROMANIA,,ECLI:CE:ECHR:2010:0914JUD003718603,Remainder inadmissible;Violation of Art. 3 (substantive aspect);Pecuniary damage - claim dismissed;Non-pecuniary damage - award,CHAMBER,,ZAMORA CIOBANU B.,HEJUD,3,,ENG,,"Alver v. Estonia, no. 64812/01, 8 November 2005;Andrei Frolov v. Russia, no. 205/02, §§ 47-49, 29 March 2007;Aparicio Benito v. Spain (dec.), no. 36150/03, 3 November 2006;Babushkin v. Russia, no. 67253/01, § 44, 18 October 2007;Bragadireanu v. Romania, no. 22088/04, 6 December 2007;Dougoz v. Greece, nº 40907/98, ECHR 2001-II;Kadikis v. Latvia, no. 62393/00, § 55, 4 May 2006;Kantyrev v. Russia, no. 37213/02, §§ 50-51, 21 June 2007;Karalevicius v. Lithuania, no. 53254/99, 7 April 2005;Kudla v. Poland [GC], no. 30210/96, ECHR 2000-XI;Maciuca v. Romania, no. 25763/03, §§ 14 and 19, 26 May 2009;Marian Stoicescu v. Romania, no. 12934/02, §§ 17 and 18, 16 July 2009;Melnik v. Ukraine, no. 72286/01, § 102, 28 March 2006;Norbert Sikorski v. Poland, no. 17599/05, §§ 131, 132 and 137, 22 October 2009;Petrea v. Romania, no. 4792/03, §§ 35-37 and 40, 29 April 2008;Stoine Hristov v. Bulgaria (no. 2), no. 36244/02, §§ 43-45, 16 October 2008;Trepashkin v. Russia, no. 36898/03, § 94, 19 July 2007;Vlasov v. Russia, no. 78146/01, § 84, 12 June 2008",6.0,001-100361,2.7841494
,,14/09/2010 00:00:00,2;2-1;10;10-1;10-2;13;13+2;35;35-1;41,TUR,2;2-1;10;10-1;13;13+2,True,,,2668/07;6102/08;30079/08;7072/09;7124/09,CASE OF DİNK v. TURKEY,,ECLI:CE:ECHR:2010:0914JUD000266807,Preliminary objection joined to merits and dismissed (Article 35-1 - Exhaustion of domestic remedies);Violation of Article 2 - Right to life (Article 2-1 - Life) (Substantive aspect);Violation of Article 2 - Right to life (Article 2-1 - Effective investigation) (Procedural aspect);Violation of Article 10 - Freedom of expression -{General} (Article 10-1 - Freedom of expression);Violation of Article 13+2 - Right to an effective remedy (Article 13 - Effective remedy) (Article 2 - Right to life;Article 2-1 - Effective investigation);Non-pecuniary damage - award,CHAMBER,,CETIN F. ; TUNA U.D. ; BECERIK A. ; BAKIRCIOGLU H.,HEJUD,2,,ENG,,"Adali v. Turkey, no. 38187/97, § 223, 31 March 2005;Bati and Others v. Turkey, nos. 33097/96 and 57834/00, § 136, ECHR 2004-IV;Bowman v. the United Kingdom, 19 February 1998, § 107, Reports 1998-I;Branko Tomašic and Others v. Croatia, no. 46598/06, §§ 62 and 64, ECHR 2009 (extracts);Calvelli and Ciglio v. Italy [GC], no. 32967/96, § 51, ECHR 2002-I;Castells v. Spain, 23 April 1992, § 42, Series A no. 236;Ceylan v. Turkey [GC], no. 23556/94, §§ 32 and 34, ECHR 1999-IV;Chauvy and Others v. France, no. 64915/01, § 69, ECHR 2004-VI;Dalban v. Romania [GC], no. 28114/95, § 39, ECHR 1999-VI;De Haes and Gijsels v. Belgium, 24 February 1997, § 37, Reports 1997-I;Ergi v. Turkey, 28 July 1998, §§ 83-84, Reports 1998-IV;Ezelin v. France, 26 April 1991, § 45, Series A no. 202;Finucane v. the United Kingdom, no. 29178/95, §§ 67-87, ECHR 2003-VIII;Fressoz and Roire v. France [GC], no. 29183/95, § 45, ECHR 1999-I;Fuentes Bobo v. Spain, no. 39293/98, § 38, 29 February 2000;Giniewski v. France, no. 64016/00, § 51, ECHR 2006-I;Gongadze v. Ukraine, no. 34056/02, § 165, ECHR 2005-XI;Goodwin v. the United Kingdom, 27 March 1996, § 40, Reports 1996-II;Gül v. Turkey, no. 22676/93, § 89, 14 December 2000;Güleç v. Turkey, 27 July 1998, §§ 81-82, Reports 1998-IV;Handyside v. the United Kingdom, 7 December 1976, § 49, Series A no. 24;Hugh Jordan v. the United Kingdom, no. 24746/94, § 120 and 127, ECHR 2001-III;Incal v. Turkey, 9 June 1998, § 54, Reports 1998-IV;Indelicado v. Italy, no. 31143/96, § 37, 18 October 2001;Jersild v. Denmark, 23 September 1994, § 37, Series A no. 298;Kamer Demir and Others v. Turkey, no. 41335/98, §§ 52-55, 19 October 2006;Kaya v. Turkey, 19 February 1998, §§ 105 and 107, Reports 1998-I;Keenan v. the United Kingdom, no. 27229/95, §§ 89-90, ECHR 2001-III;Kelly and Others v. the United Kingdom, no. 30054/96, § 114, 4 May 2001;Kiliç v. Turkey, no. 22492/93, § 62, ECHR 2000-III;Kudla v. Poland [GC], no. 30210/96, § 152, ECHR 2000-XI;L.C.B. v. the United Kingdom, 9 June 1998, § 36, Reports of Judgments and Decisions 1998-III;Mahmut Kaya v. Turkey, no. 22535/93, § 85, ECHR 2000-III;Maiorano and Others v. Italy, no. 28634/06, §§ 127-132, 15 December 2009;Margareta and Roger Andersson v. Sweden, 25 February 1992, § 75, Series A no. 226-A;McCann and Others v. the United Kingdom, 27 September 1995, § 161, Series A no. 324;McKerr v. the United Kingdom, no. 28883/95, § 148, ECHR 2001-III;Müller and Others v. Switzerland, 24 May 1988, § 29, Series A no. 133;Nachova and Others v. Bulgaria [GC], nos. 43577/98 and 43579/98, § 160, ECHR 2005-VII;Nölkenbockhoff v. Germany, 25 August 1987, § 32-33, Series A no. 123;Ogur v. Turkey [GC], no. 21954/93, §§ 88, 91-92, ECHR 1999-III;Öneryildiz v. Turkey [GC], no. 48939/99, §§ 96 and 148, ECHR 2004-XII;Opuz v. Turkey, no. 33401/02, §§ 128 and 129, ECHR 2009;Osman v. the United Kingdom, 28 October 1998, § 115, Reports 1998-VIII;Özgür Gündem v. Turkey, no. 23144/93, §§ 42-46, ECHR 2000-III;Özgür Kiliç v. Turkey (dec.), no. 42591/98, 24 September 2002;Paul and Audrey Edwards v. the United Kingdom, no. 46477/99, § 69, ECHR 2002-II;Prager and Oberschlick v. Austria, 26 April 1995, § 38, Series A no. 313;Salman v. Turkey [GC], no. 21986/93, § 106, ECHR 2000-VII;Šecic v. Croatia, no. 40116/02, ECHR 2007-VI;Seher Karatas v. Turkey, no. 33179/96, § 37, 9 July 2002;Tanrikulu v. Turkey [GC], no. 23763/94, § 109, ECHR 1999-IV;Vajnai v. Hungary, no. 33629/06, 8 July 2008;Wingrove v. the United Kingdom, 25 November 1996, § 58, Reports 1996-V;Z and Others v. the United Kingdom [GC], no. 29392/95, § 108, ECHR 2001-V",5.0,001-100384,2.7841494
,,14/09/2010 00:00:00,11;11-1;11-2;34;35;35-1;41,MDA,11,False,,,6991/08;15084/08,CASE OF HYDE PARK AND OTHERS v. MOLDOVA (Nos. 5 and 6),6991/08;15084/08;3456/05;1171/07;18491/07;66336/01;8440/78;5529/05;12544/08;23393/05;46113/99;40765/02;14079/04;26258/07;26255/07;1543/06;61821/00;28793/02;41340/98;41342/98;41343/98;41344/98;25088/94;28331/95;28443/95;10877/04;74552/01;25/02;44920/04;6758/05;25691/04;10346/05;10659/03;39474/98,ECLI:CE:ECHR:2010:0914JUD000699108,"Preliminary objections dismissed (victim, non-exhaustion of domestic remedies);Remainder inadmissible;Violation of Art. 11;Pecuniary and non-pecuniary damage - awards",CHAMBER,"<div class=""ExternalClassAE9B51EA61AB49388DFD08F702D37EC3"">Articles 32 and 40 of the Constitution ; Sections 6-8, 11-15 and 19 of the Assemblies Act ; Articles 166 and 184 of the Criminal Code ; Article 174 of the Code of Administrative Offences ; Article 14 of the Civil Code ; Law no. 1545 (1998) on compensation for damage caused by the illegal acts of the criminal investigation organs, prosecution and courts</div>",BREGA O.,HEJUD,3,,ENG,,"Apostol v. Georgia, no. 40765/02, § 36, ECHR 2006-XIV;Aytas and Others v. Turkey, no. 6758/05, 8 December 2009;Baczkowski and Others v. Poland, no. 1543/06, § 83, ECHR 2007-VI;Balçik and Others v. Turkey, no. 25/02, 29 November 2007;Breabin v. Moldova, no. 12544/08, § 33, 7 April 2009;Bukta and Others v. Hungary, no. 25691/04, ECHR 2007-IX;Castravet v. Moldova, no. 23393/05, § 25, 13 March 2007;Christian Democratic People's Party v. Moldova, no. 28793/02, § 53 and 54, ECHR 2006-II;Christians against Racism and Fascism v. the United Kingdom, no. 8440/78, Commission decision of 16 July 1980, Decisions and Reports 21;D.G. v. Ireland, no. 39474/98, § 128, ECHR 2002-III;Demopoulos and others v. Turkey [GC], nos. 46113/99 and others, 1 March 2010;Eksi and Ocak v. Turkey, no. 44920/04, 23 February 2010;Éva Molnár v. Hungary, no. 10346/05, §§ 37 and 38, 7 October 2008;Hyde Park and Others v. Moldova (no. 4), no. 18491/07, §§ 33, 34, 50-52, 7 April 2009;Oya Ataman v. Turkey, no. 74552/01, ECHR 2006-XIII;Patyi and Others v. Hungary, no. 5529/05, §§ 25-28, 7 October 2008;Plattform “Ärzte für das Leben” v. Austria, 21 June 1988, Series A no. 139;Rai and Evans v. the United Kingdom (dec.), nos. 26258/07 and 26255/07, ECHR 2009;Sarban v. Moldova, no. 3456/05, § 59, 4 October 2005;Sergey Kuznetsov v. Russia, no. 10877/04, § 45, 23 October 2008;Skiba v. Poland (dec.), no. 10659/03, 7 July 2009;The Gypsy Council and Others v. the United Kingdom (dec.), no. 66336/01, 14 May 2002;X. v. Ireland (dec.), no. 14079/04, 15 December 2009;Ziliberberg v. Moldova (dec.), no. 61821/00, 4 May 2004",7.0,001-100404,2.7841494
,,14/09/2010 00:00:00,6;6-1;35;35-1;41,POL,6;6-1,True,,,29342/06,CASE OF SUBICKA v. POLAND,29342/06;393/05;160/08;1036/07;318/07;711/07;651/07;754/04;27/07;865/06;569/06;667/06;30/09;177/08;513/08;376/08;1093/09;14/00;2619/05;87/01;16/08;8932/05;8958/04;18353/03;2815/05;30658/05;22279/04;30544/96;41373/04;648/02;33539/02,ECLI:CE:ECHR:2010:0914JUD002934206,Violation of Art. 6-1;Remainder inadmissible;Non-pecuniary damage - award;Pecuniary damage - claim dismissed,CHAMBER,"<div class=""ExternalClassD92BAEF51C1E4049951DD8777965130A"">Act on Procedure before Administrative Courts</div>",GOTKOWICZ K.,HEJUD,3,,ENG,,"Antonicelli v. Poland, no. 2815/05, § 44-45, 19 May 2009;Beian v. Romania (no. 1), no. 30658/05, § 33, ECHR 2007 (extracts);García Ruiz v. Spain [GC], no. 30544/96, § 28, ECHR 1999-I;Kulikowski v. Poland, no. 18353/03, § 69-71, ECHR 2009 (extracts);Plechanow v. Poland, no. 22279/04, § 103, 7 July 2009;Schenk v. Switzerland, 12 July 1988, §§ 45-46, Series A no. 140;Sialkowska v. Poland, no. 8932/05, §§ 59 and 99-107, 22 March 2007;Smyk v. Poland, no. 8958/04, §§ 54-59 and 63-65, 28 July 2009;Zapadka v. Poland, no. 2619/05, §§ 57-61, 15 December 2009",7.0,001-100409,2.7841494
,,10/09/2010 00:00:00,6;6-1;13;35;35-1;41,IRL,6;6-1;13,True,,,31333/06,CASE OF McFARLANE v. IRELAND,31333/06;18273/04;25100/08;42297/98;50389/99;54725/00;43185/98;43186/98;26499/02;33400/96;57220/00;30273/07;30210/96;22277/93;58698/00;36813/97;33729/06;40450/04;42527/98;62361/00;25701/94;37290/97;47316/99;46720/99;72203/01;72552/01;33509/04;56581/00;40765/02;12659/87;48215/99;27928/02;31694/02;44978/98;26867/02;77784/01;44698/06;47863/99;20435/02;21624/93;42116/98;50034/99;32082/96;42320/98;30132/04;23032/02;40383/04;64886/01;75529/01;44797/98;44798/98;31407/07;49771/99;66079/01;14399/02;44808/98;3383/06;39197/98;53741/00;19859/04;35848/97;31195/96;33985/96;33986/96;32555/96;68416/01;13628/03;25803/94;57950/00;24724/94;77363/01;10789/84;53946/00;25781/94,ECLI:CE:ECHR:2010:0910JUD003133306,Preliminary objection joined to merits and dismissed (Article 35-1 - Exhaustion of domestic remedies);Remainder inadmissible;Violation of Article 13 - Right to an effective remedy (Article 13 - Effective remedy);Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Reasonable time);Non-pecuniary damage - award,GRANDCHAMBER,"<div class=""ExternalClassE8FCFFDF64314D8EBAAD31B38934AF16"">Article 38(1) of the Constitution</div>",,HEJUD,2,,ENG,,"Akdivar and Others v. Turkey, 16 September 1996, § 65, Reports of Judgments and Decisions 1996-IV, Aksoy v. Turkey, 18 December 1996, § 54, Reports of Judgments and Decisions 1996-VI;Apostol v. Georgia, no. 40765/02, §§ 35, 38, ECHR 2006-XIV;Barfuss v. the Czech Republic, no. 35848/97, § 83, 31 July 2000;Barry v. Ireland (no. 18273/04, § 35, 15 December 2005;Belinger v. Slovenia ((dec.)), no. 42320/98, 2 October 2001;Berlin v. Luxembourg ((dec.)), no. 44978/98, 7 May 2002;Boczoÿ v. Poland, no. 66079/01, § 51, 30 January 2007;Broca and Texier-Micault v. France, nos. 27928/02 and 31694/02, 21 October 2003;Bullen and Soneji v. the United Kingdom (no. 3383/06, §§ 65-66, 8 January 2009;Burdov v. Russia (no. 2), no. 33509/04, § 99, ECHR 2009;Byrne v. Ireland and Meskill v. CIE;Cocchiarella v. Italy [GC], no. 64886/01, § 102, ECHR 2006-V;Crowther v. the United Kingdom, no. 53741/00, § 29, 1 February 2005;Cyprus v. Turkey [GC], no. 25781/94, §§ 352 and 353, ECHR 2001-IV;D v. Ireland ((dec.)), no. 26499/02, §§ 84, 85, 100, 27 June 2006;Deighan v. Ireland [1995] 2 IR 56;Deweer v. Belgium, § 46, 27 February 1980, Series A no. 35;Dublin City Council v Fennell [2005] IESC 33;Eckle v. Germany, 15 July 1982, §§ 73, 84, Series A no. 51;Ernst and Others v. Belgium, no. 33400/96, 15 July 2003;Etcheveste and Bidart v. France, nos. 44797/98 and 44798/98, 21 March 2002, § 80;Foley v. the United Kingdom, no. 39197/98, § 40, 22 October 2002;Former King of Greece and Others v. Greece [GC], no. 25701/94, § 82, ECHR 2000-XII;Forrer-Niedenthal v. Germany, no. 47316/99, § 39, 20 February 2003;Gama da Costa v. Portugal, no. 12659/87, decision of 5 March 1990, Decisions and Reports (DR) 65, p. 136;Grzinÿiÿ v. Slovenia, no. 26867/02, § 108, ECHR 2007-V (extracts);Iliÿ v. Serbia, no. 30132/04, 9 October 2007;Isayeva v. Russia, no. 57950/00, § 153, 24 February 2005;Jahn and Others v. Germany [GC], nos. 46720/99, 72203/01 and 72552/01, § 86, ECHR 2005-VI;Jordan v. the United Kingdom (no. 2), no. 49771/99, § 44 10 December 2002;Joseph Kemmy v. Ireland and the Attorney General;K., F. and P. v. the United Kingdom ((dec.)), no. 10789/84, 11 October 1984;Kudÿa v. Poland ([GC], no. 30210/96, §§ 152, 155, 157, 158, 159, ECHR 2000-XI;Leandro Da Silva v. Luxembourg, no. 30273/07, §§ 40 and 42, 11 February 2010;Lukenda v. Slovenia, no. 23032/02, § 65, ECHR 2005-X;Lutz v. France (no. 1), no. 48215/99, 26 March 2002;Malkov v. Estonia, no. 31407/07, § 57, 4 February 2010;Martins Castro and Alves Correia de Castro v. Portugal, no. 33729/06, 10 June 2008;Massey v. the United Kingdom, no. 14399/02, § 27, 16 November 2004;McMullen v. Ireland, no. 42297/98, § 39, 29 July 2004;Mifsud v. France ((dec.)) [GC], no. 57220/00, § 15, ECHR 2002-VIII;Mirazoviÿ v. Bosnia and Herzegovina ((dec.)), no. 13628/03, 16 May 2006;Mitchell and Holloway v. the United Kingdom, no. 44808/98, §§ 55-56, 69, 17 December 2002;Nikolova v. Bulgaria [GC], no. 31195/96, § 79, ECHR 1999-II;Nogolica v. Croatia ((dec.)), no. 77784/01, ECHR 2002-VIII;Obasa v. the United Kingdom, no. 50034/99, § 34, 16 January 2003;O'Donoghue v. the Legal Aid Board, the 2002 Act and the 2003 Act;O'Reilly and Others v. Ireland, no. 54725/00, § 33, 29 July 2004;O'Reilly v Ireland, no. 21624/93, Commission's report of 22 February 1995, §§ 65-66;Paroutis v. Cyprus, no. 20435/02, § 27, 19 January 2006;Paulino Tomás v. Portugal ((dec.)), no. 58698/00, ECHR 2003-VII;Pellegriti v. Italy ((dec.)), no. 77363/01, 26 May 2005;Pine Valley Developments Ltd and Others v. Ireland, 29 November 1991, Series A no. 222;Price and Lowe v. the United Kingdom, nos. 43185/98 and 43186/98, § 23, 29 July 2003;Prince Hans-Adam II of Liechtenstein v. Germany [GC], no. 42527/98, § 45, ECHR 2001-VIII;Reinhardt and Slimane-Kaïd v. France, 31 March 1998, §§ 91-93, Reports of Judgments and Decisions 1998-II;Riccardi Pizzati v. Italy [GC], no. 62361/00, § 82, 29 March 2006;Richard Anderson v. the United Kingdom, no. 19859/04, § 28, 9 February 2010;Roche v. the United Kingdom [GC], no. 32555/96, § 182, ECHR 2005-X;Scordino v. Italy (no. 1) [GC], no. 36813/97, ECHR 2006-V;Sejdovic v. Italy [GC], no. 56581/00, § 46, ECHR 2006-II;Selmouni v. France ([GC], no. 25803/94, § 74, ECHR 1999-V;Sirros v. Moore [1975] QB 118;Smith and Grady v. the United Kingdom (just satisfaction), nos.  33985/96 and 33986/96, § 28, ECHR 2000-IX;Somjee v. the United Kingdom, no. 42116/98, § 72, 15 October 2002;Šoÿ v. Croatia, no. 47863/99, 9 May 2003;Sparrow ÿ Minister for Agriculture, Fisheries and Food & Another ([2010] IESC 6;Steel and Morris v. the United Kingdom no. 68416/01, § 105, ECHR 2005-II;Sürmeli v. Germany [GC], no. 75529/01, ECHR 2006-VII;T. v. the United Kingdom [GC], no. 24724/94, § 55, 16 December 1999;Tomé Mota v. Portugal ((dec.)), no. 32082/96, ECHR 1999-IX;Vaney v. France, no. 53946/00, 30 November 2004;Vernillo v. France, 20 February 1991, § 27, Series A no. 198;Vidas v. Croatia, no. 40383/04, 3 July 2008;Vinÿiÿ and Others v. Serbia, nos. 44698/06, and seq., § 51, 1 December 2009;Wittek v. Germany, no. 37290/97, § 49, ECHR 2002-X;ÿlhan v. Turkey [GC], no. 22277/93, § 97, ECHR 2000-VII;Yuriy Nikolaïevich Ivanov v. Ukraine, no. 40450/04, § 63, ECHR 2009 (extracts)",8.0,001-100413,2.7841494
,,,5;5-4;35;35-1,DEU,,,,,40451/06,PREHN v. GERMANY,40451/06;1203/06;12788/04;28212/95;46295/99;54810/00;32772/02;66820/01;25116/94;27915/95;26891/95;58753/00;5953/02;38321/97,ECLI:CE:ECHR:2010:0824DEC004045106,Inadmissible,ADMISSIBILITY,"<div class=""ExternalClass5DE58EA194E94AB7BE7828EA9CDE2E52"">Article 66 and Article 67c § 1 of the Criminal Code</div>","TUMMLER Ch., lawyer, Berlin",HEDEC,3,,ENG,,"Benjamin and Wilson v. the United Kingdom, no. 28212/95, § 33, 26 September 2002;Croissant v. Germany, 25 September 1992, § 29, Series A no. 237-B;Erdem v. Germany (dec.), no. 38321/97, 9 December 1999;Eurofinacom v. France (dec.), no. 58753/00, ECHR 2004-VII (extracts);Homann v. Germany (dec.), no. 12788/04, 9 May 2007;Iribarne Pérez v. France, 24 October 1995, § 30, Series A no. 325-C;Jalloh v. Germany (dec.), no. 54810/00, 26 October 2004;Lagerblom v. Sweden, no. 26891/95, 14 January 2003;Megyeri v. Germany, 12 May 1992, § 22, Series A no. 237-A;Niedbala v. Poland, no. 27915/95, § 66, 4 July 2000;Schöps v. Germany, no. 25116/94, § 44, ECHR 2001-I;Stafford v. the United Kingdom [GC], no. 46295/99, § 87, ECHR 2002-IV;Svipsta v. Latvia, no. 66820/01, § 129, ECHR 2006-III (extracts);Thynne, Wilson and Gunnell v. the United Kingdom, 25 October 1990, §§ 68 et seq., 76, Series A no. 190-A;Verein gegen Tierfabriken Schweiz (VgT) v. Switzerland (no. 2) [GC], no. 32772/02, §§ 43, 45, ECHR 2009-...;Vozhigov v. Russia, no. 5953/02, § 41, 26 April 2007;Weeks v. the United Kingdom, 2 March 1987, § 56, Series A no. 114;Winterwerp v. the Netherlands, 24 October 1979, § 60, Series A no. 33",23.0,001-100424,2.7841494
,,,6;9;9-1;10;11;11-1;13;14;17;35;35-1,SWE,,,,,12090/86,LILJA v. SWEDEN,12090/86;1983/84;8805/79;8806/79,ECLI:CE:ECHR:1989:0704DEC001209086,Inadmissible,DECCOMMISSION,,RAVNSBORG ; Göran ; University ; Lund,HEDEC,4,,ENG,,"Eur. Court H.R. Swedish Engine Drivers' Union judgment of 6 February 1976, Series A no. 20, p. 18 para. 50;Ireland v. the United Kingdom judgment of 18 January 1978, Series A no. 25, p. 91 para. 239;Hauschildt judgment of 24 May 1989, Series A no. 154, para. 41",21.0,001-1006,2.7841494
