,ecli,appno,respondent,languageisocode,representedby,violation,docname,separateopinion,judgementdate,scl,publishedby,doctypebranch,applicability,conclusion,importance,externalsources,rulesofcourt,referencedate,extractedappno,itemid,article,issue,nonviolation,originatingbody,doctype,rank,year,importance_inverted,doctypebranch_inverted,degree_centrality,in_degree_centrality,out_degree_centrality,relative_in_degree_centrality,core_number,betweenness_centrality,closeness_centrality,harmonic_centrality,current_flow_betweenness,current_flow_closeness,eigenvector_centrality,pagerank,hits_hub,hits_authority,hits_combined,trophic_level,disruption,composite_ranking_importance_weight_composite_ranking,composite_ranking_importance_threshold_composite_ranking,composite_ranking_doctypebranch_weight_composite_ranking,composite_ranking_doctypebranch_threshold_composite_ranking,correlation_degree_centrality_importance,correlation_degree_centrality_doctypebranch,correlation_in_degree_centrality_importance,correlation_in_degree_centrality_doctypebranch,correlation_out_degree_centrality_importance,correlation_out_degree_centrality_doctypebranch,correlation_betweenness_centrality_importance,correlation_betweenness_centrality_doctypebranch,correlation_closeness_centrality_importance,correlation_closeness_centrality_doctypebranch,correlation_core_number_importance,correlation_core_number_doctypebranch,correlation_relative_in_degree_centrality_importance,correlation_relative_in_degree_centrality_doctypebranch,correlation_eigenvector_centrality_importance,correlation_eigenvector_centrality_doctypebranch,correlation_pagerank_importance,correlation_pagerank_doctypebranch,correlation_hits_hub_importance,correlation_hits_hub_doctypebranch,correlation_hits_authority_importance,correlation_hits_authority_doctypebranch,correlation_harmonic_centrality_importance,correlation_harmonic_centrality_doctypebranch,correlation_disruption_importance,correlation_disruption_doctypebranch,correlation_composite_ranking_importance_weight_composite_ranking_importance,correlation_composite_ranking_importance_weight_composite_ranking_doctypebranch,correlation_composite_ranking_importance_threshold_composite_ranking_importance,correlation_composite_ranking_importance_threshold_composite_ranking_doctypebranch,correlation_composite_ranking_doctypebranch_weight_composite_ranking_importance,correlation_composite_ranking_doctypebranch_weight_composite_ranking_doctypebranch,correlation_composite_ranking_doctypebranch_threshold_composite_ranking_importance,correlation_composite_ranking_doctypebranch_threshold_composite_ranking_doctypebranch
0,ECLI:CE:ECHR:2004:1110JUD004905999,49059/99,TUR,ENG,"KAYA, S., lawyer, Ankara",10;6;6-1,CASE OF AYHAN v. TURKEY (NO. 2),False,10/11/2004 00:00:00,"Ceylan v. Turkey [GC], no. 23556/94, § 38, ECHR 1999 IV;Çiraklar v. Turkey, judgment of 28 October 1998, Reports 1998-VII, p. 3074, §§ 44-45;Gençel v. Turkey, no. 53431/99, §§ 11-12, 27, 23 October 2003;Gerger v. Turkey [GC], no. 24919/94, § 50, 8 July 1999;Ibrahim Aksoy v. Turkey, no.s 28635/95, 30171/96 and 34535/97, §§ 41-42, 80, 10 October 2000;Incal, judgment of 9 June 1998, Reports 1998 IV, p. 1573, § 72 in fine;Karakoç and Others v. Turkey, no.s 27692/95, 28138/95 and 28498/95, § 69, 15 October 2002;Karkin v. Turkey, no. 43928/98, §§ 17 and 19, 39, 23 September 2003;Kizilyaprak v. Turkey, no. 27528/95, § 43, 2 October 2003;Özdemir v. Turkey, no. 59659/00, §§ 35-36, 6 February 2003;Özel v. Turkey, no. 42739/98, §§ 20-21, 33-34, 7 November 2002;Öztürk v. Turkey [GC], no. 22479/93, § 74, ECHR 1999 VI;Sürek v. Turkey (no. 4) [GC], no. 24762/94, § 58, 8 July 1999;Sürek v. Turkey (no. 1) [GC], no. 26682/95, § 62, ECHR 1999 IV;Yagmurdereli v. Turkey, no. 29590/96, § 40, 4 June 2002",,2,,Violation of Art. 10;Violation of Art. 6-1;Not necessary to examine Art. 6-3;Pecuniary damage - claim dismissed;Non-pecuniary damage - financial award;Costs and expenses partial award,3,,,,,001-67410,6;6-1;6-3-b;6-3;10;10-2;10-1;41,,,6,HEJUD,4.7850375,2004,0,1,0.008305647840531562,0.0,0.008305647840531562,0.0,5,0.0,0.0,0.0,0.0,0.0,3.8203277757861317e-17,0.00033455197294225404,0.001865180398409108,0.0,0.001865180398409108,1.0,0.0,814.0716298460638,780.4850746268656,897.833765931107,763.817907444668,0.24886929669014415,0.4132341189660675,0.3986425837222581,0.4094596753639014,-0.015898828002820997,0.23785022439666698,0.26385507949583,0.3125748537527608,0.38369058604609657,0.37834417084573657,0.22012456522195362,0.38315956587616107,0.3986425837222581,0.4094596753639014,0.37460278434284594,0.35638352683002444,0.40420973877957683,0.4050876386974159,0.015354729024779093,0.21905077723749128,0.3546321933121809,0.3586184366673078,0.38381175511226934,0.37961702493626065,0.1781833295946842,0.2072082376196985,0.40469119671790615,0.4083213308938753,0.41813530009618993,0.38989337002086066,0.32389983204489375,0.4301989638385538,0.24886928983514667,0.4132119590927748
1,ECLI:CE:ECHR:2012:0412JUD003000208,30002/08,FRA,ENG,SALLELES L.,10;10-1,CASE OF MARTIN AND OTHERS v. FRANCE,False,12/04/2012 00:00:00,,,2,,Violation of Article 10 - Freedom of expression -{General} (Article 10-1 - Freedom of expression),3,,,,,001-110309,10;10-1,,,23,HEJUD,4.7850375,2012,0,1,0.0049833887043189366,0.0049833887043189366,0.0,0.004975124378109453,3,0.0,0.01858606509769301,13.899999999999999,0.0,0.0,1.8964374501946653e-11,0.0004690231111127141,0.0,0.0005011815963033341,0.0005011815963033341,3.0976080246913575,1.0,401.50423208331955,635.379821958457,723.9229461191695,880.4014084507043,0.24886929669014415,0.4132341189660675,0.3986425837222581,0.4094596753639014,-0.015898828002820997,0.23785022439666698,0.26385507949583,0.3125748537527608,0.38369058604609657,0.37834417084573657,0.22012456522195362,0.38315956587616107,0.3986425837222581,0.4094596753639014,0.37460278434284594,0.35638352683002444,0.40420973877957683,0.4050876386974159,0.015354729024779093,0.21905077723749128,0.3546321933121809,0.3586184366673078,0.38381175511226934,0.37961702493626065,0.1781833295946842,0.2072082376196985,0.40469119671790615,0.4083213308938753,0.41813530009618993,0.38989337002086066,0.32389983204489375,0.4301989638385538,0.24886928983514667,0.4132119590927748
2,ECLI:CE:ECHR:2005:0621JUD004666999,46669/99,TUR,ENG,KALAN A.,10;6;6-1,CASE OF PERİNÇEK v. TURKEY,False,21/06/2005 00:00:00,"Ceylan v. Turkey [GC], no. 23556/94, § 38, ECHR 1999-IV;Gençel v. Turkey, no. 53431/99, §§ 11-12, § 27, 23 October 2003;Gerger v. Turkey [GC], no. 24919/94, § 50, 8 July 1999;Ibrahim Aksoy v. Turkey, nos. 28635/95, 30171/96 and 34535/97, §§ 41-42, § 60, § 80, 10 October 2000;Incal v. Turkey, judgment of 9 June 1998, Reports 1998-IV, p. 1568, § 58, § 72;Karakoç and Others v. Turkey, n°s27692/95, 28138/95 and 28498/95, § 69, 15 October 2002;Karkin v. Turkey, no. 43928/98, § 39, 23 September 2003;Kizilyaprak v. Turkey, no. 27528/95, § 43, 2 October 2003;Özdemir v. Turkey, no. 59659/00, §§ 35-36, 6 February 2003;Özel v. Turkey, no. 42739/98, §§ 20-21, §§ 33-34, 7 November 2002;Öztürk v. Turkey [GC], no. 22479/93, § 74, ECHR 1999-VI;Socialist Party and Others v. Turkey, judgment of 25 May 1998, Reports of Judgments and Decisions 1998-III;Sürek v. Turkey (no. 4) [GC], n°24762/94, § 58, 8 July 1999;Sürek v. Turkey (no. 1) [GC], no. 26682/95, § 62, ECHR 1999-IV;Yagmurdereli v. Turkey, no. 29590/96, § 40, 4 June 2002",,2,,Violation of Art. 10;Violation of Art. 6-1;Pecuniary damage - financial award;Non-pecuniary damage - financial award;Costs and expenses partial award - domestic proceedings;Costs and expenses partial award - Convention proceedings,3,,,,,001-69438,6;6-1;10;10-1;10-2;41,,,5,HEJUD,4.785272,2005,0,1,0.009966777408637873,0.0016611295681063123,0.008305647840531562,0.001658374792703151,6,8.852277649858709e-06,0.06587753053371256,41.75,0.0,0.0,2.2749207612367955e-10,0.0003754335157399623,0.001865180398409108,0.000552250452030027,0.002417430850439135,3.7830492711418695,-0.003105590062111801,540.1271111936545,900.6928783382789,815.001864415231,701.5060362173039,0.24886929669014415,0.4132341189660675,0.3986425837222581,0.4094596753639014,-0.015898828002820997,0.23785022439666698,0.26385507949583,0.3125748537527608,0.38369058604609657,0.37834417084573657,0.22012456522195362,0.38315956587616107,0.3986425837222581,0.4094596753639014,0.37460278434284594,0.35638352683002444,0.40420973877957683,0.4050876386974159,0.015354729024779093,0.21905077723749128,0.3546321933121809,0.3586184366673078,0.38381175511226934,0.37961702493626065,0.1781833295946842,0.2072082376196985,0.40469119671790615,0.4083213308938753,0.41813530009618993,0.38989337002086066,0.32389983204489375,0.4301989638385538,0.24886928983514667,0.4132119590927748
3,ECLI:CE:ECHR:2005:0616JUD004956699,49566/99,TUR,ENG,SUREK K. T.,10;6;6-1,CASE OF ERGIN v. TURQUIE (No. 2),False,16/06/2005 00:00:00,"Ceylan v. Turkey [GC], no. 23556/94, § 38, ECHR 1999 IV;Çiraklar v. Turkey, judgment of 28 October 1998, Reports 1998 VII, §§ 44-45;Gençel v. Turkey, no. 53431/99, §§ 11-12 et 27, 23 October 2003;Gerger v. Turkey [GC], no. 24919/94, § 50, 8 July 1999;Ibrahim Aksoy v. Turkey, nos 28635/95, 30171/96 and 34535/97, §§ 41-42, 60 and 80, 10 October 2000;Incal v. Turkey, judgment of 9 June 1998, Reports of Judgments and Decisions 1998 IV, p. 1568, § 58, and p. 1573, § 72 in fine;Karkin v. Turkey, no. 43928/98, § 39, 23 September 2003;Kizilyaprak v. Turkey, no. 27528/95, § 43, 2 October 2003;Özdemir v. Turkey, no. 59659/00 §§ 35-36, 10 July 2001;Özel v. Turkey, no. 42739/98, §§ 33-34, 7 November 2002;Özkaya v. Turkey, no. 42119/98, §§ 12-18, 30 November 2004;Öztürk v. Turkey [GC], no. 22479/93, § 74, ECHR 1999 VI;Sürek v. Turkey (no 4) [GC], no. 24762/94, § 58, 8 July 1999;Sürek v. Turkey (no 1) [GC], no. 26682/95, § 62, ECHR 1999 IV;Yagmurdereli v. Turkey, no. 29590/96, § 40, 4 June 2002",,2,,Violation of Art. 10;Violation of Art. 6-1;Not necessary to examine Art. 6-3-b;Pecuniary damage - financial award;Non-pecuniary damage - financial award;Costs and expenses partial award - domestic proceedings;Costs and expenses partial award - Convention proceedings,3,,,,,001-69384,6;6-1;6-3-b;10;10-1;10-2;29;29-3;41,,,6,HEJUD,4.785272,2005,0,1,0.008305647840531562,0.0,0.008305647840531562,0.0,5,0.0,0.0,0.0,0.0,0.0,3.8203277757861317e-17,0.00033455197294225404,0.001865180398409108,-1.4982762621808525e-18,0.0018651803984091064,1.0,0.0,814.0716298460638,780.4850746268656,897.833765931107,763.817907444668,0.24886929669014415,0.4132341189660675,0.3986425837222581,0.4094596753639014,-0.015898828002820997,0.23785022439666698,0.26385507949583,0.3125748537527608,0.38369058604609657,0.37834417084573657,0.22012456522195362,0.38315956587616107,0.3986425837222581,0.4094596753639014,0.37460278434284594,0.35638352683002444,0.40420973877957683,0.4050876386974159,0.015354729024779093,0.21905077723749128,0.3546321933121809,0.3586184366673078,0.38381175511226934,0.37961702493626065,0.1781833295946842,0.2072082376196985,0.40469119671790615,0.4083213308938753,0.41813530009618993,0.38989337002086066,0.32389983204489375,0.4301989638385538,0.24886928983514667,0.4132119590927748
4,ECLI:CE:ECHR:2018:0710JUD003709111,37091/11,TUR,ENG,KILIC O.,10;10-1,CASE OF DÜNDAR AND AYDINKAYA v. TURKEY,False,10/07/2018 00:00:00,,,3,,Violation of Article 10 - Freedom of expression-{general} (Article 10-1 - Freedom of expression),3,,,,37091/11;50171/09;49197/06;17526/10;6813/09;16853/05;24762/94;25723/94;11976/03,001-184502,10;10-1,,,26,HEJUD,4.7850375,2018,0,0,0.0049833887043189366,0.0,0.0049833887043189366,0.0,3,0.0,0.0,0.0,0.0,0.0,3.8203277757861317e-17,0.00033455197294225404,0.0002866642204189842,1.4982762621808525e-18,0.0002866642204189857,1.0,0.0,814.0716298460638,780.4850746268656,950.3253001228626,880.4014084507043,0.24886929669014415,0.4132341189660675,0.3986425837222581,0.4094596753639014,-0.015898828002820997,0.23785022439666698,0.26385507949583,0.3125748537527608,0.38369058604609657,0.37834417084573657,0.22012456522195362,0.38315956587616107,0.3986425837222581,0.4094596753639014,0.37460278434284594,0.35638352683002444,0.40420973877957683,0.4050876386974159,0.015354729024779093,0.21905077723749128,0.3546321933121809,0.3586184366673078,0.38381175511226934,0.37961702493626065,0.1781833295946842,0.2072082376196985,0.40469119671790615,0.4083213308938753,0.41813530009618993,0.38989337002086066,0.32389983204489375,0.4301989638385538,0.24886928983514667,0.4132119590927748
5,ECLI:CE:ECHR:2018:0227JUD005767611,57676/11,LTU,ENG,RYIBIN A.,,CASE OF PETKEVIČIŪTĖ v. LITHUANIA,False,27/02/2018 00:00:00,,,3,,No violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Fair hearing);No violation of Article 10 - Freedom of expression-{general} (Article 10-1 - Freedom of expression),3,,,,57676/11;33468/03;18851/07;13378/05;7/08;39954/08;14087/08;931/13;40660/08;60641/08;40454/07;58148/00;35030/13;2034/07;21277/05;44322/13;49017/99;18748/10;56925/08;21279/02;36448/02;68416/01;25333/06,001-181211,6;6-1;10;10-1,,6;6-1;10;10-1,28,HEJUD,4.7850375,2018,0,0,0.016611295681063124,0.0,0.016611295681063124,0.0,10,0.0,0.0,0.0,0.0,0.0,3.8203277757861317e-17,0.00033455197294225404,0.0034168858880741456,0.0,0.0034168858880741456,1.0,0.0,814.0716298460638,780.4850746268656,767.8125343122259,516.5804828973843,0.24886929669014415,0.4132341189660675,0.3986425837222581,0.4094596753639014,-0.015898828002820997,0.23785022439666698,0.26385507949583,0.3125748537527608,0.38369058604609657,0.37834417084573657,0.22012456522195362,0.38315956587616107,0.3986425837222581,0.4094596753639014,0.37460278434284594,0.35638352683002444,0.40420973877957683,0.4050876386974159,0.015354729024779093,0.21905077723749128,0.3546321933121809,0.3586184366673078,0.38381175511226934,0.37961702493626065,0.1781833295946842,0.2072082376196985,0.40469119671790615,0.4083213308938753,0.41813530009618993,0.38989337002086066,0.32389983204489375,0.4301989638385538,0.24886928983514667,0.4132119590927748
6,ECLI:CE:ECHR:2018:1113JUD004784709,47847/09,TUR,ENG,COLAK T.,10;10-1,CASE OF CHAIRMAN OF THE PEOPLE'S LIBERATION PARTY v. TURKEY,False,13/11/2018 00:00:00,,,3,,Violation of Article 10 - Freedom of expression-{general} (Article 10-1 - Freedom of expression),3,,,,,001-187825,10;10-1,,,26,HEJUD,4.7850375,2018,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.8203277757861317e-17,0.00033455197294225404,0.0,5.618535983178197e-19,5.618535983178197e-19,1.0,0.0,814.0716298460638,780.4850746268656,1000.0000000001,1000.0,0.24886929669014415,0.4132341189660675,0.3986425837222581,0.4094596753639014,-0.015898828002820997,0.23785022439666698,0.26385507949583,0.3125748537527608,0.38369058604609657,0.37834417084573657,0.22012456522195362,0.38315956587616107,0.3986425837222581,0.4094596753639014,0.37460278434284594,0.35638352683002444,0.40420973877957683,0.4050876386974159,0.015354729024779093,0.21905077723749128,0.3546321933121809,0.3586184366673078,0.38381175511226934,0.37961702493626065,0.1781833295946842,0.2072082376196985,0.40469119671790615,0.4083213308938753,0.41813530009618993,0.38989337002086066,0.32389983204489375,0.4301989638385538,0.24886928983514667,0.4132119590927748
7,ECLI:CE:ECHR:2024:0912JUD007418617,74186/17;79077/17;38393/18;38479/18;41518/18;43206/18;44097/18;48490/18;55512/18;8672/19;38241/19;38510/19;51469/19;54669/19;1808/20;6836/20;17903/20;19135/20;30571/20;34584/20;38483/20;52031/20;16354/21;18647/21;26284/21;61357/21,RUS,ENG,"Zboroshenko, Nikolay Sergeyevich",6;6-1;5;5-1;10;10-1;11;11-1,CASE OF ORLOVSKIY AND OTHERS v. RUSSIA,False,12/09/2024 00:00:00,,,3,,Violation of Article 6 - Right to a fair trial (Article 6 - Criminal proceedings;Article 6-1 - Impartial tribunal);Violation of Article 5 - Right to liberty and security (Article 5-1 - Lawful arrest or detention);Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression);Violation of Article 10 - Freedom of expression - {general} (Article 10-1 - Freedom of expression);Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly);Violation of Article 11 - Freedom of assembly and association (Article 11-1 - Freedom of peaceful assembly),3,,,,74186/17;40792/10;2134/23;6836/20;1874/13;8567/13;926/08;6232/20;22394/20;5865/07;54381/08;72051/17;60921/17;7202/18;74568/12;19554/05;8157/10;3704/13;45975/12;52358/15;56896/17;44561/11;56109/07;2840/10;24377/15;79077/17;38393/18;48490/18;38479/18;41518/18;43206/18;44097/18;8672/19;55512/18;38241/19;38483/20;52031/20;38510/19;51469/19;54669/19;70089/12;34584/20;1808/20;19135/20;17903/20;30571/20;16354/21;18647/21;47513/18;30342/19;41802/21;26284/21;61357/21,001-235616,6;6-1;5;5-1;10;10-1;11;11-1,,,29,HEJUD,4.785272,2024,0,0,0.008305647840531562,0.0,0.008305647840531562,0.0,4,0.0,0.0,0.0,0.0,0.0,3.8203277757861317e-17,0.00033455197294225404,4.271535802897348e-05,3.745690655452131e-19,4.271535802897385e-05,1.0,0.0,814.0716298460638,780.4850746268656,897.833765931107,763.817907444668,0.24886929669014415,0.4132341189660675,0.3986425837222581,0.4094596753639014,-0.015898828002820997,0.23785022439666698,0.26385507949583,0.3125748537527608,0.38369058604609657,0.37834417084573657,0.22012456522195362,0.38315956587616107,0.3986425837222581,0.4094596753639014,0.37460278434284594,0.35638352683002444,0.40420973877957683,0.4050876386974159,0.015354729024779093,0.21905077723749128,0.3546321933121809,0.3586184366673078,0.38381175511226934,0.37961702493626065,0.1781833295946842,0.2072082376196985,0.40469119671790615,0.4083213308938753,0.41813530009618993,0.38989337002086066,0.32389983204489375,0.4301989638385538,0.24886928983514667,0.4132119590927748
8,ECLI:CE:ECHR:2016:0721JUD003536512,35365/12;69125/12,BGR,ENG,STEFANOVA S. ; EKIMDZHIEV M. ; KANEV K.,10;10-1,CASE OF SHAHANOV AND PALFREEMAN v. BULGARIA,False,21/07/2016 00:00:00,,,2,,Violation of Article 10 - Freedom of expression -{General} (Article 10-1 - Freedom of expression),3,,,,35365/12;69125/12;15018/11;61199/12;13801/07;39084/97;33348/96;14881/03;1758/02;34690/05;6428/07;43425/98;23954/10;28955/06;28957/06;28959/06;28964/06;31611/96;39657/98;37751/07;25716/94;17155/03;29369/10;63767/00;5126/05,001-164963,10;10-1;10-2,,,23,HEJUD,4.7850375,2016,0,1,0.016611295681063124,0.0,0.016611295681063124,0.0,8,0.0,0.0,0.0,0.0,0.0,3.8203277757861317e-17,0.00033455197294225404,0.0017861157110699009,7.491381310904262e-19,0.0017861157110699015,1.0,0.0,814.0716298460638,780.4850746268656,767.8125343122259,516.5804828973843,0.24886929669014415,0.4132341189660675,0.3986425837222581,0.4094596753639014,-0.015898828002820997,0.23785022439666698,0.26385507949583,0.3125748537527608,0.38369058604609657,0.37834417084573657,0.22012456522195362,0.38315956587616107,0.3986425837222581,0.4094596753639014,0.37460278434284594,0.35638352683002444,0.40420973877957683,0.4050876386974159,0.015354729024779093,0.21905077723749128,0.3546321933121809,0.3586184366673078,0.38381175511226934,0.37961702493626065,0.1781833295946842,0.2072082376196985,0.40469119671790615,0.4083213308938753,0.41813530009618993,0.38989337002086066,0.32389983204489375,0.4301989638385538,0.24886928983514667,0.4132119590927748
9,ECLI:CE:ECHR:2021:0629JUD003876709,38767/09;52897/10,TUR,ENG,KILIÇ Ö.,10;10-1,CASE OF GÜLER AND ZARAKOLU v. TURKEY,False,29/06/2021 00:00:00,,,3,,Violation of Article 10 - Freedom of expression-{general} (Article 10-1 - Freedom of expression);Non-pecuniary damage - award (Article 41 - Non-pecuniary damage;Just satisfaction),3,,,,,001-210991,10;10-1;41,,,26,HEJUD,4.7850375,2021,0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,3.8203277757861317e-17,0.00033455197294225404,0.0,3.745690655452131e-19,3.745690655452131e-19,1.0,0.0,814.0716298460638,780.4850746268656,1000.0000000001,1000.0,0.24886929669014415,0.4132341189660675,0.3986425837222581,0.4094596753639014,-0.015898828002820997,0.23785022439666698,0.26385507949583,0.3125748537527608,0.38369058604609657,0.37834417084573657,0.22012456522195362,0.38315956587616107,0.3986425837222581,0.4094596753639014,0.37460278434284594,0.35638352683002444,0.40420973877957683,0.4050876386974159,0.015354729024779093,0.21905077723749128,0.3546321933121809,0.3586184366673078,0.38381175511226934,0.37961702493626065,0.1781833295946842,0.2072082376196985,0.40469119671790615,0.4083213308938753,0.41813530009618993,0.38989337002086066,0.32389983204489375,0.4301989638385538,0.24886928983514667,0.4132119590927748
