,ecli,appno,respondent,languageisocode,representedby,violation,docname,separateopinion,judgementdate,scl,publishedby,doctypebranch,applicability,conclusion,importance,externalsources,rulesofcourt,referencedate,extractedappno,itemid,article,issue,nonviolation,originatingbody,doctype,rank,importance_inverted,doctypebranch_inverted,degree_centrality,in_degree_centrality,out_degree_centrality,relative_in_degree_centrality,core_number,betweenness_centrality,closeness_centrality,harmonic_centrality,current_flow_betweenness,current_flow_closeness,eigenvector_centrality,pagerank,hits_hub,hits_authority,hits_combined,trophic_level,forest_closeness,disruption,composite_ranking_importance_weight_composite_ranking,composite_ranking_importance_threshold_composite_ranking,composite_ranking_doctypebranch_weight_composite_ranking,composite_ranking_doctypebranch_threshold_composite_ranking
0,ECLI:CE:ECHR:2003:0617JUD003184596,31845/96,TUR,ENG,,,CASE OF DILEK v. TURKEY,False,17/06/2003 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,31845/96,001-61140,3;8;8-1;13;37;37-1;38;38-1-b;39;P1-1;P1-1-1,,,5,HEJUD,4.7850375,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4662119051035204e-22,0.0002672686301630656,-0.0,-0.0,-0.0,0.0,0.0,0.0,913.5,913.5,979.5,913.5
1,ECLI:CE:ECHR:2018:1204JUD000023415,234/15;22357/15,LTU,ENG,MESKAUSKAITE L.,8;8-1,CASE OF KAZLAUSKAS AND NANARTONIS v. LITHUANIA,False,04/12/2018 00:00:00,,,3,,Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for private life),3,,,,234/15;22357/15;40828/12;7334/13;78123/13;62543/00;29381/09;32684/09;13394/13;44362/04;49304/09;56030/07;43835/11,001-187928,8;8-1,,,28,HEJUD,4.7850375,0,0,0.005333333333333334,0.0,0.005333333333333334,0.0,6,0.0,0.0,0.0,0.0,0.0,1.4662119051035204e-22,0.0002672686301630656,0.0014339040068025281,-0.0,0.0014339040068025281,0.0,0.0,0.0,913.5,913.5,802.1800000000001,660.5
2,ECLI:CE:ECHR:2006:0608JUD004205302,42053/02,ITA,ENG,"FERRARI, Pietro",8,CASE OF MATTEONI v. ITALY,False,08/06/2006 00:00:00,"Albanese v. Italy, no. 77924/01, §§ 23-26, 2 March 2006;Campagnano v. Italy, no 77955/01, §§ 19-22, 2 March 2006;Luordo v. Italy, no. 32190/96, ECHR 2003 IX;Sgattoni v. Italy, no. 77132/01, §§ 44, 48, 49, 6 October 2005;Vitiello v. Italy, no. 77962/01, §§ 17-20, 2 March 2006",,2,,Violation of Art. 8;Violation of P4-2;Remainder inadmissible;Pecuniary damage - claim dismissed;Non-pecuniary damage - financial award;Costs and expenses partial award - Convention proceedings,3,,,,,001-75675,6;6-1;8;8-2;8-1;29;29-3;35;35-1;41;P4-2;P4-2-1,,,6,HEJUD,4.7850375,0,1,0.0017777777777777779,0.0,0.0017777777777777779,0.0,2,0.0,0.0,0.0,0.0,0.0,1.4662119051035204e-22,0.0002672686301630656,3.1477501907503254e-05,-0.0,3.1477501907503254e-05,0.0,0.0,0.0,913.5,913.5,905.58,913.5
3,ECLI:CE:ECHR:2013:0212JUD005814908,58149/08,BGR,ENG,GEORGIEV H.,5;5-1;5-1-f;5-4;8,CASE OF AMIE AND OTHERS v. BULGARIA,False,12/02/2013 00:00:00,,,2,,Violation of Article 5 - Right to liberty and security (Article 5-1 - Deprivation of liberty;Article 5-1-f - Extradition);Violation of Article 5 - Right to liberty and security (Article 5-4 - Review of lawfulness of detention);Violation of Article 8 - Right to respect for private and family life (Article 8 - Expulsion) (Conditional),3,,,,58149/08;50963/99;357/09;13229/03;3455/05;48321/99;75157/01;31465/08;10664/05;46390/10;30471/08;8256/07;24340/08;24881/94;53490/99;72177/01;11364/03;20116/08;55263/00;41416/08;1365/07;1537/08;45237/08;29157/09;39652/98;46827/99;46951/99;10337/04;67175/01;74012/01,001-116413,5;5-1;5-1-f;5-4;8,,,7,HEJUD,4.7850375,0,1,0.008888888888888889,0.002666666666666667,0.006222222222222223,0.0026642984014209592,7,6.32035059971003e-05,0.0028444444444444446,3.5,0.0,0.0,4.88101943208962e-19,0.00034511407895355896,0.00031038609062965613,0.0004359914638310934,0.0007463775544607496,0.0,0.0,-0.039473684210526314,441.0,441.0,442.76000000000005,445.0
4,ECLI:CE:ECHR:2007:1016JUD000001104,11/04,ITA,ENG,PAGLIA L.,8;13,CASE OF VOTTO v. ITALY,False,16/10/2007 00:00:00,,,2,,Violation of Art. 8;Violation of Art. 13,3,,,,,001-82721,8;13,,,5,HEJUD,4.785272,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4662119051035204e-22,0.0002672686301630656,-0.0,-0.0,-0.0,0.0,0.0,0.0,913.5,913.5,979.5,913.5
5,ECLI:CE:ECHR:2020:0227JUD007625111,76251/11,AZE,ENG,BAGIROV K.,8;8-1,CASE OF ABUSHOV v. AZERBAIJAN,False,27/02/2020 00:00:00,,,3,,Violation of Article 8 - Right to respect for private and family life (Article 8 - Positive obligations;Article 8-1 - Respect for family life),3,,,,76251/11;13589/07;21188/09;32407/13;4694/03,001-201338,8;8-1,,,29,HEJUD,4.785272,0,0,0.0008888888888888889,0.0,0.0008888888888888889,0.0,1,0.0,0.0,0.0,0.0,0.0,1.4662119051035204e-22,0.0002672686301630656,1.1861976055703928e-05,8.496161171252009e-19,1.1861976055704778e-05,0.0,0.0,0.0,913.5,913.5,936.1600000000001,913.5
6,ECLI:CE:ECHR:2009:0922JUD003739597,37395/97,TUR,ENG,DEMETRIADES A.,8;P1-1,CASE OF HADJIPROCOPIOU AND OTHERS v. TURKEY,True,22/09/2009 00:00:00,,,2,,Violation of Article 1 of Protocol No. 1 - Protection of property;Violation of Article 8 - Right to respect for private and family life,3,,,,37395/97;33/12;42908/98;44038/98;44816/98;7319/02;42295/98;16162/90;25781/94;16219/90;16163/90;41355/98,001-94216,8;P1-1,,,7,HEJUD,4.7850375,0,1,0.0017777777777777779,0.0,0.0017777777777777779,0.0,2,0.0,0.0,0.0,0.0,0.0,1.4662119051035204e-22,0.0002672686301630656,8.299166551406693e-05,1.4160268618753348e-19,8.299166551406707e-05,0.0,0.0,0.0,913.5,913.5,905.58,913.5
7,ECLI:CE:ECHR:2024:1024JUD005819516,58195/16,LVA,ENG,,8;8-1,CASE OF RUTULE v. LATVIA,False,24/10/2024 00:00:00,,,3,,Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for private life),3,,,,58195/16;58822/00;14305/17;28926/10;12323/11;30457/06;30958/13;11264/04;27013/10;35589/08,001-237506,8;8-1,,,29,HEJUD,4.785272,0,0,0.002666666666666667,0.0,0.002666666666666667,0.0,3,0.0,0.0,0.0,0.0,0.0,1.4662119051035204e-22,0.0002672686301630656,0.000133432809251953,1.1328214895002679e-18,0.00013343280925195414,0.0,0.0,0.0,913.5,913.5,877.6400000000001,913.5
8,ECLI:CE:ECHR:2021:0928JUD004317613,43176/13,MDA;RUS,ENG,POPOVSCHI S.G.,6;6-1;8;8-1;P1-1;P1-1-1,CASE OF CRAVCIȘIN v. THE REPUBLIC OF MOLDOVA AND RUSSIA,False,28/09/2021 00:00:00,,,3,,No violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Tribunal established by law) (the Republic of Moldova);Violation of Article 6 - Right to a fair trial (Article 6 - Civil proceedings;Article 6-1 - Tribunal established by law) (Russia);No violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for home) (the Republic of Moldova);Violation of Article 8 - Right to respect for private and family life (Article 8-1 - Respect for home) (Russia);No violation of Article 1 of Protocol No. 1 - Protection of property (Article 1 para. 1 of Protocol No. 1 - Peaceful enjoyment of possessions) (the Republic of Moldova);Violation of Article 1 of Protocol No. 1 - Protection of property (Article 1 para. 1 of Protocol No. 1 - Peaceful enjoyment of possessions) (Russia),3,,,,43176/13;48787/99;43370/04;8252/05;18454/06;11138/10;42224/11;23687/05;30003/04;13463/07;26772/95;5826/03;45036/98;51473/99;9300/07;38433/09,001-211889,6;6-1;8;8-1;P1-1;P1-1-1,,6;6-1;8;8-1;P1-1;P1-1-1,26,HEJUD,4.7850375,0,0,0.0044444444444444444,0.0008888888888888889,0.0035555555555555557,0.0008880994671403197,5,0.00012517063501293494,0.0011851851851851852,1.5,0.0,0.0,5.161065905964392e-20,0.000314611354133182,0.0002443944447444638,5.904263194174737e-06,0.0002502987079386385,0.0,0.0,0.009523809523809525,633.0,633.0,667.3199999999999,711.0
9,ECLI:CE:ECHR:2004:0713JUD003704797,37047/97,TUR,ENG,,,CASE OF TEMEL v. TURKEY,False,13/07/2004 00:00:00,,,2,,Struck out of the list (friendly settlement),3,,,,,001-61896,3;8;8-1;13;37;37-1;38;38-1-b;39,,,5,HEJUD,4.785272,0,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.4662119051035204e-22,0.0002672686301630656,-0.0,-0.0,-0.0,0.0,0.0,0.0,913.5,913.5,979.5,913.5
